datetime,carbon_intensity,REP_SEASON,REP_KIND,AE operation
2023-02-15 00:00:00,133.0,Winter,avg,10.456181273726616
2023-02-15 00:30:00,137.0,Winter,avg,10.675101793084705
2023-02-15 01:00:00,136.0,Winter,avg,10.736355683971773
2023-02-15 01:30:00,133.0,Winter,avg,10.565361409724979
2023-02-15 02:00:00,133.0,Winter,avg,10.627153384774687
2023-02-15 02:30:00,138.0,Winter,avg,10.942370010132478
2023-02-15 03:00:00,143.0,Winter,avg,11.313899608261533
2023-02-15 03:30:00,140.0,Winter,avg,11.030202900632133
2023-02-15 04:00:00,144.0,Winter,avg,11.296590627841622
2023-02-15 04:30:00,143.0,Winter,avg,11.18080120997545
2023-02-15 05:00:00,153.0,Winter,avg,11.687234884726905
2023-02-15 05:30:00,160.0,Winter,avg,12.243648880447516
2023-02-15 06:00:00,164.0,Winter,avg,13.022028675220916
2023-02-15 06:30:00,177.0,Winter,avg,14.074887306160045
2023-02-15 07:00:00,182.0,Winter,avg,14.851029115661621
2023-02-15 07:30:00,186.0,Winter,avg,15.38340351525804
2023-02-15 08:00:00,180.0,Winter,avg,14.220189882610624
2023-02-15 08:30:00,178.0,Winter,avg,14.058193503918808
2023-02-15 09:00:00,172.0,Winter,avg,13.65101131582867
2023-02-15 09:30:00,170.0,Winter,avg,13.55199846158387
2023-02-15 10:00:00,170.0,Winter,avg,13.557579258437292
2023-02-15 10:30:00,161.0,Winter,avg,13.03029737950522
2023-02-15 11:00:00,161.0,Winter,avg,12.993016459314276
2023-02-15 11:30:00,159.0,Winter,avg,12.835595818419993
2023-02-15 12:00:00,159.0,Winter,avg,12.78402769243822
2023-02-15 12:30:00,155.0,Winter,avg,12.529986007930123
2023-02-15 13:00:00,157.0,Winter,avg,12.439347526517043
2023-02-15 13:30:00,153.0,Winter,avg,12.105626137387105
2023-02-15 14:00:00,152.0,Winter,avg,11.9720965714199
2023-02-15 14:30:00,150.0,Winter,avg,11.737329886813702
2023-02-15 15:00:00,158.0,Winter,avg,12.681025589637278
2023-02-15 15:30:00,161.0,Winter,avg,13.120469140534984
2023-02-15 16:00:00,170.0,Winter,avg,13.924323510516798
2023-02-15 16:30:00,172.0,Winter,avg,14.37853497951498
2023-02-15 17:00:00,175.0,Winter,avg,14.710087971623997
2023-02-15 17:30:00,175.0,Winter,avg,15.358575539789001
2023-02-15 18:00:00,180.0,Winter,avg,15.48191766322703
2023-02-15 18:30:00,176.0,Winter,avg,14.977676487459336
2023-02-15 19:00:00,175.0,Winter,avg,14.152710175668776
2023-02-15 19:30:00,173.0,Winter,avg,13.97081975785123
2023-02-15 20:00:00,175.0,Winter,avg,13.949990891813453
2023-02-15 20:30:00,175.0,Winter,avg,13.673488662498848
2023-02-15 21:00:00,168.0,Winter,avg,13.22047795196183
2023-02-15 21:30:00,166.0,Winter,avg,13.087107054557492
2023-02-15 22:00:00,167.0,Winter,avg,12.95853533930847
2023-02-15 22:30:00,160.0,Winter,avg,12.317004788842954
2023-02-15 23:00:00,149.0,Winter,avg,11.986441163501276
2023-02-15 23:30:00,148.0,Winter,avg,11.98854439812281
2023-12-23 00:00:00,53.0,Winter,top10,6.174529210233622
2023-12-23 00:30:00,52.0,Winter,top10,6.105305584641516
2023-12-23 01:00:00,56.0,Winter,top10,5.8709576366202745
2023-12-23 01:30:00,51.0,Winter,top10,5.576032815913864
2023-12-23 02:00:00,48.0,Winter,top10,5.360349650159281
2023-12-23 02:30:00,48.0,Winter,top10,5.31790075273853
2023-12-23 03:00:00,48.0,Winter,top10,5.029030472641726
2023-12-23 03:30:00,46.0,Winter,top10,5.007998242520746
2023-12-23 04:00:00,51.0,Winter,top10,5.5920017032379725
2023-12-23 04:30:00,49.0,Winter,top10,5.203766913260524
2023-12-23 05:00:00,46.0,Winter,top10,4.871457808439754
2023-12-23 05:30:00,46.0,Winter,top10,4.90540570236274
2023-12-23 06:00:00,47.0,Winter,top10,4.948343514585707
2023-12-23 06:30:00,46.0,Winter,top10,4.9654821032751855
2023-12-23 07:00:00,45.0,Winter,top10,5.03894896482001
2023-12-23 07:30:00,47.0,Winter,top10,5.255528974524565
2023-12-23 08:00:00,43.0,Winter,top10,5.411747863385037
2023-12-23 08:30:00,44.0,Winter,top10,5.8888420829387496
2023-12-23 09:00:00,41.0,Winter,top10,5.787952882722487
2023-12-23 09:30:00,38.0,Winter,top10,5.710990035738675
2023-12-23 10:00:00,34.0,Winter,top10,5.490935906326975
2023-12-23 10:30:00,34.0,Winter,top10,5.216756019196156
2023-12-23 11:00:00,31.0,Winter,top10,4.9648495569241105
2023-12-23 11:30:00,31.0,Winter,top10,5.1258246650377
2023-12-23 12:00:00,32.0,Winter,top10,5.09589514677685
2023-12-23 12:30:00,34.0,Winter,top10,5.102740241391351
2023-12-23 13:00:00,36.0,Winter,top10,5.34088930522225
2023-12-23 13:30:00,38.0,Winter,top10,5.478315901687971
2023-12-23 14:00:00,35.0,Winter,top10,5.1429041277231
2023-12-23 14:30:00,36.0,Winter,top10,5.464744744909924
2023-12-23 15:00:00,39.0,Winter,top10,6.054851039096866
2023-12-23 15:30:00,43.0,Winter,top10,6.701995147925182
2023-12-23 16:00:00,46.0,Winter,top10,7.2603786504042125
2023-12-23 16:30:00,54.0,Winter,top10,8.108807313168262
2023-12-23 17:00:00,59.0,Winter,top10,8.511875059236397
2023-12-23 17:30:00,58.0,Winter,top10,8.64711737754524
2023-12-23 18:00:00,56.0,Winter,top10,8.682431326999337
2023-12-23 18:30:00,57.0,Winter,top10,8.497768995870189
2023-12-23 19:00:00,54.0,Winter,top10,8.239123303186133
2023-12-23 19:30:00,53.0,Winter,top10,7.641036475306538
2023-12-23 20:00:00,56.0,Winter,top10,7.165145055642972
2023-12-23 20:30:00,51.0,Winter,top10,6.3741991839163745
2023-12-23 21:00:00,51.0,Winter,top10,6.120140402627062
2023-12-23 21:30:00,52.0,Winter,top10,5.589406762374544
2023-12-23 22:00:00,61.0,Winter,top10,6.081657610062262
2023-12-23 22:30:00,56.0,Winter,top10,5.499455973660209
2023-12-23 23:00:00,51.0,Winter,top10,5.05784513598665
2023-12-23 23:30:00,53.0,Winter,top10,5.4126026801355405
2023-02-07 00:00:00,225.0,Winter,bottom10,16.79418672178353
2023-02-07 00:30:00,230.0,Winter,bottom10,17.16647405387846
2023-02-07 01:00:00,229.0,Winter,bottom10,16.90744608201618
2023-02-07 01:30:00,229.0,Winter,bottom10,16.96892941738498
2023-02-07 02:00:00,228.0,Winter,bottom10,17.294976412423093
2023-02-07 02:30:00,230.0,Winter,bottom10,17.448278464310064
2023-02-07 03:00:00,230.0,Winter,bottom10,17.498222347586005
2023-02-07 03:30:00,232.0,Winter,bottom10,17.596976787194986
2023-02-07 04:00:00,240.0,Winter,bottom10,18.548994782223836
2023-02-07 04:30:00,246.0,Winter,bottom10,18.83904750965589
2023-02-07 05:00:00,255.0,Winter,bottom10,20.051807768309402
2023-02-07 05:30:00,263.0,Winter,bottom10,21.09245192279775
2023-02-07 06:00:00,269.0,Winter,bottom10,21.086059722662014
2023-02-07 06:30:00,275.0,Winter,bottom10,21.695239661681633
2023-02-07 07:00:00,276.0,Winter,bottom10,22.035785471969533
2023-02-07 07:30:00,279.0,Winter,bottom10,22.686692889570736
2023-02-07 08:00:00,272.0,Winter,bottom10,21.830300892032938
2023-02-07 08:30:00,265.0,Winter,bottom10,21.396444979387795
2023-02-07 09:00:00,261.0,Winter,bottom10,21.26719086265458
2023-02-07 09:30:00,254.0,Winter,bottom10,20.498612058677093
2023-02-07 10:00:00,249.0,Winter,bottom10,19.950386502159077
2023-02-07 10:30:00,246.0,Winter,bottom10,19.49518710627202
2023-02-07 11:00:00,255.0,Winter,bottom10,19.905737390614078
2023-02-07 11:30:00,243.0,Winter,bottom10,19.336613655573547
2023-02-07 12:00:00,242.0,Winter,bottom10,19.118489136173366
2023-02-07 12:30:00,235.0,Winter,bottom10,18.766561391281698
2023-02-07 13:00:00,240.0,Winter,bottom10,19.07249261924637
2023-02-07 13:30:00,243.0,Winter,bottom10,19.260529948684322
2023-02-07 14:00:00,244.0,Winter,bottom10,19.3200097855144
2023-02-07 14:30:00,250.0,Winter,bottom10,19.72836327435068
2023-02-07 15:00:00,249.0,Winter,bottom10,20.192583081215574
2023-02-07 15:30:00,250.0,Winter,bottom10,20.422048355301
2023-02-07 16:00:00,257.0,Winter,bottom10,20.94809271312491
2023-02-07 16:30:00,250.0,Winter,bottom10,21.32033562760103
2023-02-07 17:00:00,252.0,Winter,bottom10,21.452075466192774
2023-02-07 17:30:00,253.0,Winter,bottom10,21.961727559129443
2023-02-07 18:00:00,250.0,Winter,bottom10,21.888581736991625
2023-02-07 18:30:00,249.0,Winter,bottom10,21.42088706482042
2023-02-07 19:00:00,248.0,Winter,bottom10,20.79916428134951
2023-02-07 19:30:00,249.0,Winter,bottom10,20.49846148692714
2023-02-07 20:00:00,249.0,Winter,bottom10,20.53271786848637
2023-02-07 20:30:00,252.0,Winter,bottom10,19.831047763272583
2023-02-07 21:00:00,258.0,Winter,bottom10,20.367085980216903
2023-02-07 21:30:00,253.0,Winter,bottom10,19.772283661377227
2023-02-07 22:00:00,253.0,Winter,bottom10,19.466480613341194
2023-02-07 22:30:00,245.0,Winter,bottom10,18.842422811569413
2023-02-07 23:00:00,232.0,Winter,bottom10,17.470771059013288
2023-02-07 23:30:00,222.0,Winter,bottom10,16.795636167150267
2023-04-03 00:00:00,154.0,Spring,avg,12.758426718547774
2023-04-03 00:30:00,157.0,Spring,avg,12.891880982309196
2023-04-03 01:00:00,150.0,Spring,avg,12.718056409573846
2023-04-03 01:30:00,149.0,Spring,avg,12.574265563297223
2023-04-03 02:00:00,156.0,Spring,avg,12.866945872007262
2023-04-03 02:30:00,157.0,Spring,avg,12.907514880840818
