datetime,carbon_intensity,custom_electricity_score,custom_electricity_input_kwh_per_kwh,REP_SEASON,REP_KIND,AE operation
2023-12-23 17:30:00,58.0,0.16103788656521004,1.0326743348691767,Winter,top10,8.523963809423645
2023-12-23 18:00:00,56.0,0.16171962743103968,1.032674334869177,Winter,top10,8.55927798627362
2023-12-23 18:30:00,57.0,0.15815471471523876,1.0316426921769999,Winter,top10,8.374615507595133
2023-12-23 19:00:00,54.0,0.15316155559089933,1.0316426921769999,Winter,top10,8.115969864954351
2023-12-23 19:30:00,53.0,0.14161547612472616,1.0306110494848228,Winter,top10,7.517882948606581
2023-12-23 20:00:00,56.0,0.132428382210344,1.0295794067926458,Winter,top10,7.041991483841585
2023-12-23 20:30:00,51.0,0.11715915808538183,1.029579406792646,Winter,top10,6.251045674168544
2023-12-23 21:00:00,51.0,0.11225454938039335,1.0295794067926458,Winter,top10,5.996986943250141
2023-12-23 21:30:00,52.0,0.10200872464645395,1.0316426921769999,Winter,top10,5.466253222032081
2023-12-23 22:00:00,61.0,0.11151163633966125,1.032674334869177,Winter,top10,5.9585040477402185
2023-12-23 22:30:00,56.0,0.10027222225029969,1.0306110494848228,Winter,top10,5.37630239791129
2023-12-23 23:00:00,51.0,0.09174691680527204,1.0306110494848228,Winter,top10,4.934691575858857
2023-12-23 23:30:00,53.0,0.09859551875727224,1.0316426921769999,Winter,top10,5.289449156972467
2023-02-07 00:00:00,225.0,0.31831722158421427,1.030611049484823,Winter,bottom10,16.671033363408064
2023-02-07 00:30:00,230.0,0.32550423734039546,1.032674334869177,Winter,bottom10,17.04332077957825
2023-02-07 01:00:00,229.0,0.32050370021625313,1.0316426921769997,Winter,bottom10,16.784292956547677
2023-02-07 01:30:00,229.0,0.3216906389458368,1.0316426921769999,Winter,bottom10,16.845776382740112
2023-02-07 02:00:00,228.0,0.3279849705166107,1.0326743348691767,Winter,bottom10,17.1718227581062
2023-02-07 02:30:00,230.0,0.3309444755906382,1.0306110494848228,Winter,bottom10,17.325125120940825
2023-02-07 03:00:00,230.0,0.3319086504226914,1.0326743348691767,Winter,bottom10,17.37506937724118
2023-02-07 03:30:00,232.0,0.33381509926346037,1.0326743348691767,Winter,bottom10,17.47382342719301
2023-02-07 04:00:00,240.0,0.35219384332691733,1.032674334869177,Winter,bottom10,18.425842369680083
2023-02-07 04:30:00,246.0,0.35779329028684564,1.0306110494848228,Winter,bottom10,18.71589372220437
2023-02-07 05:00:00,255.0,0.3812056724392018,1.032674334869177,Winter,bottom10,19.928655117696415
2023-02-07 05:30:00,263.0,0.40129530292220894,1.0316426921769997,Winter,bottom10,20.969297976716188
2023-02-07 06:00:00,269.0,0.40117190155377325,1.0316426921769999,Winter,bottom10,20.962905785831218
2023-02-07 06:30:00,275.0,0.41293213752465935,1.0306110494848228,Winter,bottom10,21.57208600912312
2023-02-07 07:00:00,276.0,0.4195063757423061,1.0306110494848228,Winter,bottom10,21.91263154879722
2023-02-07 07:30:00,279.0,0.4320721759371563,1.031642692177,Winter,bottom10,22.563539998890462
2023-02-07 08:00:00,272.0,0.41553950539490864,1.0316426921769999,Winter,bottom10,21.707147664802033
2023-02-07 08:30:00,265.0,0.4071638979187838,1.0326743348691767,Winter,bottom10,21.273291197538768
2023-02-07 09:00:00,261.0,0.4046686671963051,1.031642692177,Winter,bottom10,21.14403824611437
2023-02-07 09:30:00,254.0,0.3898312321813185,1.0316426921769999,Winter,bottom10,20.375459112338064
2023-02-07 10:00:00,249.0,0.37924772317179534,1.0306110494848228,Winter,bottom10,19.827233345644764
2023-02-07 10:30:00,246.0,0.37046007575043827,1.0306110494848228,Winter,bottom10,19.37203320921847
2023-02-07 11:00:00,255.0,0.3783857641939203,1.032674334869177,Winter,bottom10,19.782583870590834
2023-02-07 11:30:00,243.0,0.36739883327670303,1.0316426921769999,Winter,bottom10,19.21346084907898
2023-02-07 12:00:00,242.0,0.3631879201680097,1.0306110494848228,Winter,bottom10,18.99533555004867
2023-02-07 12:30:00,235.0,0.35639395147984804,1.0316426921769999,Winter,bottom10,18.643407972001892
2023-02-07 13:00:00,240.0,0.3622999654116379,1.030611049484823,Winter,bottom10,18.949339493668607
2023-02-07 13:30:00,243.0,0.3659300222027045,1.0316426921769999,Winter,bottom10,19.13737643544586
2023-02-07 14:00:00,244.0,0.36707828462167963,1.0316426921769999,Winter,bottom10,19.19685642874877
2023-02-07 14:30:00,250.0,0.3749615667704107,1.032674334869177,Winter,bottom10,19.60521044405304
2023-02-07 15:00:00,249.0,0.38392332910186583,1.0316426921769999,Winter,bottom10,20.069429732822414
2023-02-07 15:30:00,250.0,0.3883531507539967,1.0337059775613537,Winter,bottom10,20.29889449440279
2023-02-07 16:00:00,257.0,0.39850844881092645,1.030611049484823,Winter,bottom10,20.824938933751756
2023-02-07 16:30:00,250.0,0.4056946055308695,1.0306110494848228,Winter,bottom10,21.197181851844803
2023-02-07 17:00:00,252.0,0.4082378619946526,1.0306110494848228,Winter,bottom10,21.32892253666877
2023-02-07 17:30:00,253.0,0.4180766920908824,1.0316426921769999,Winter,bottom10,21.83857393565347
2023-02-07 18:00:00,250.0,0.41666462528175185,1.0316426921769997,Winter,bottom10,21.76542887494051
2023-02-07 18:30:00,249.0,0.4076357755002019,1.0306110494848228,Winter,bottom10,21.297734456256222
2023-02-07 19:00:00,248.0,0.39563341126926826,1.032674334869177,Winter,bottom10,20.676011989093862
2023-02-07 19:30:00,249.0,0.3898283342293504,1.0316426921769999,Winter,bottom10,20.375308998426117
2023-02-07 20:00:00,249.0,0.39048964177309364,1.032674334869177,Winter,bottom10,20.409564729192017
2023-02-07 20:30:00,252.0,0.3769438792177206,1.0306110494848228,Winter,bottom10,19.70789422882369
2023-02-07 21:00:00,258.0,0.38729209566715317,1.030611049484823,Winter,bottom10,20.2439318409043
2023-02-07 21:30:00,253.0,0.37580945111779823,1.0306110494848226,Winter,bottom10,19.649130853247712
2023-02-07 22:00:00,253.0,0.36990591730190076,1.033705977561354,Winter,bottom10,19.343327801584223
2023-02-07 22:30:00,245.0,0.3578584508187673,1.030611049484823,Winter,bottom10,18.71926903775791
2023-02-07 23:00:00,232.0,0.3313786949714752,1.0316426921769999,Winter,bottom10,17.34761768486818
2023-02-07 23:30:00,222.0,0.3183452010041448,1.0326743348691767,Winter,bottom10,16.672482697360465
2023-04-03 00:00:00,154.0,0.24040679822081096,1.032674334869177,Spring,avg,12.635273433183773
2023-04-03 00:30:00,157.0,0.24298314012759328,1.030611049484823,Spring,avg,12.768727943955097
2023-04-03 01:00:00,150.0,0.23962744648358147,1.031642692177,Spring,avg,12.594903013195285
2023-04-03 01:30:00,149.0,0.23685155563589627,1.0306110494848228,Spring,avg,12.451111867285192
2023-04-03 02:00:00,156.0,0.2425017541608329,1.0295794067926458,Spring,avg,12.743792150876908
2023-04-03 02:30:00,157.0,0.24328494422041563,1.031642692177,Spring,avg,12.784361395963295
2023-04-03 03:00:00,167.0,0.2522927213484705,1.032674334869177,Spring,avg,13.250964251196535
2023-04-03 03:30:00,165.0,0.25078537452044186,1.0306110494848228,Spring,avg,13.172883685504653
2023-04-03 04:00:00,178.0,0.2687789161352452,1.0326743348691767,Spring,avg,14.104949141151465
2023-04-03 04:30:00,186.0,0.2762803467758753,1.032674334869177,Spring,avg,14.493523248336107
2023-04-03 05:00:00,195.0,0.29434142390607415,1.0316426921769999,Spring,avg,15.429087043680406
2023-04-03 05:30:00,198.0,0.307112340321319,1.030611049484823,Spring,avg,16.09062051399009
2023-04-03 06:00:00,193.0,0.30821464165015644,1.0316426921769999,Spring,avg,16.14771972282387
2023-04-03 06:30:00,191.0,0.3206468215645975,1.0326743348691767,Spring,avg,16.791706642391915
2023-04-03 07:00:00,180.0,0.30095738359671187,1.0316426921769999,Spring,avg,15.77179375565544
2023-04-03 07:30:00,173.0,0.287310012061257,1.0316426921769999,Spring,avg,15.064859910118878
2023-04-03 08:00:00,160.0,0.26302073055081254,1.031642692177,Spring,avg,13.806675127877854
2023-04-03 08:30:00,153.0,0.24989764750200355,1.0316426921769999,Spring,avg,13.12689942594955
2023-04-03 09:00:00,149.0,0.24236484711752038,1.0306110494848226,Spring,avg,12.73670036603332
2023-04-03 09:30:00,143.0,0.23693612388730917,1.032674334869177,Spring,avg,12.45549250270838
2023-04-03 10:00:00,142.0,0.23226375007499833,1.0316426921769999,Spring,avg,12.213463539230679
2023-04-03 10:30:00,133.0,0.2199427577519832,1.0316426921769999,Spring,avg,11.575236136898495
2023-04-03 11:00:00,121.0,0.20673704485249275,1.033705977561354,Spring,avg,10.89118020870489
2023-04-03 11:30:00,114.0,0.1980264814811421,1.0316426921769999,Spring,avg,10.439973026068927
2023-04-03 12:00:00,109.0,0.1932158619213749,1.032674334869177,Spring,avg,10.190782932872985
2023-04-03 12:30:00,105.0,0.18718334728978853,1.032674334869177,Spring,avg,9.878298674956811
2023-04-03 13:00:00,110.0,0.1911298735842839,1.033705977561354,Spring,avg,10.08272873701167
2023-04-03 13:30:00,109.0,0.1894818768615913,1.033705977561354,Spring,avg,9.997362506776193
2023-04-03 14:00:00,119.0,0.19944562304379268,1.032674334869177,Spring,avg,10.513484559014225
2023-04-03 14:30:00,128.0,0.21048947114855973,1.030611049484823,Spring,avg,11.085555890841158
2023-04-03 15:00:00,131.0,0.21408303497669529,1.0306110494848228,Spring,avg,11.27170249713858
2023-04-03 15:30:00,143.0,0.22820183992913912,1.0306110494848228,Spring,avg,12.003056593675172
2023-04-03 16:00:00,153.0,0.24462324795164386,1.0326743348691767,Spring,avg,12.853685529240916
2023-04-03 16:30:00,165.0,0.2597269021278482,1.031642692177,Spring,avg,13.636054815568302
2023-04-03 17:00:00,171.0,0.27650946010109845,1.0316426921769999,Spring,avg,14.505391318582664
2023-04-03 17:30:00,181.0,0.29540601322626026,1.032674334869177,Spring,avg,15.484232770466047
2023-04-03 18:00:00,186.0,0.3018899137012114,1.0316426921769999,Spring,avg,15.820098815068514
2023-04-03 18:30:00,186.0,0.303486656114706,1.032674334869177,Spring,avg,15.902810072087535
2023-04-03 19:00:00,186.0,0.2943558913595757,1.0316426921769999,Spring,avg,15.429836457771785
2023-04-03 19:30:00,179.0,0.281239859526113,1.0306110494848228,Spring,avg,14.750426008798419
2023-04-03 20:00:00,180.0,0.27678551976811894,1.032674334869177,Spring,avg,14.519691209334326
2023-04-03 20:30:00,180.0,0.27581576711009453,1.032674334869177,Spring,avg,14.469458021648661
2023-04-03 21:00:00,185.0,0.27833165345938077,1.0337059775613537,Spring,avg,14.59978093454169
2023-04-03 21:30:00,175.0,0.26201815536070583,1.0316426921769999,Spring,avg,13.754741733030327
2023-04-03 22:00:00,166.0,0.2476949278559361,1.0316426921769999,Spring,avg,13.012798548283255
2023-04-03 22:30:00,161.0,0.24104131573442955,1.030611049484823,Spring,avg,12.668141440389215
2023-04-03 23:00:00,161.0,0.24651223339481204,1.0326743348691771,Spring,avg,12.95153497519703
2023-04-03 23:30:00,166.0,0.25417650984573903,1.032674334869177,Spring,avg,13.348544495355046
