datetime,lca_mode,electrolyser_tech,scenario,wind_power_kw,grid_carbon_intensity_gco2_per_kwh,electricity_source,wind_fraction,grid_fraction,wind_used_kw,grid_topup_kw,surplus_wind_kw,wind_above_minimum,gwp100_kgco2e_per_kg_h2,electricity_exchanges_swapped,direct_electricity_kwh_per_kg_h2,wind_electricity_kwh_per_kg_h2,grid_electricity_kwh_per_kg_h2,temporary_grid_activity_code,minimum_required_wind_kw
2023-02-07 08:30:00,switching,AE operation,AE operation (switching),12.925,265.0,grid,0.0,1.0,,,,False,21.273291197538768,1,,,,,100.0
2023-02-07 09:00:00,switching,AE operation,AE operation (switching),8.934,261.0,grid,0.0,1.0,,,,False,21.14403824611437,1,,,,,100.0
2023-02-07 09:30:00,switching,AE operation,AE operation (switching),8.934,254.0,grid,0.0,1.0,,,,False,20.375459112338064,1,,,,,100.0
2023-02-07 10:00:00,switching,AE operation,AE operation (switching),13.941,249.0,grid,0.0,1.0,,,,False,19.827233345644764,1,,,,,100.0
2023-02-07 10:30:00,switching,AE operation,AE operation (switching),13.941,246.0,grid,0.0,1.0,,,,False,19.37203320921847,1,,,,,100.0
2023-02-07 11:00:00,switching,AE operation,AE operation (switching),25.445,255.0,grid,0.0,1.0,,,,False,19.782583870590834,1,,,,,100.0
2023-02-07 11:30:00,switching,AE operation,AE operation (switching),25.445,243.0,grid,0.0,1.0,,,,False,19.21346084907898,1,,,,,100.0
2023-02-07 12:00:00,switching,AE operation,AE operation (switching),24.868,242.0,grid,0.0,1.0,,,,False,18.99533555004867,1,,,,,100.0
2023-02-07 12:30:00,switching,AE operation,AE operation (switching),24.868,235.0,grid,0.0,1.0,,,,False,18.643407972001892,1,,,,,100.0
2023-02-07 13:00:00,switching,AE operation,AE operation (switching),18.524,240.0,grid,0.0,1.0,,,,False,18.949339493668607,1,,,,,100.0
2023-02-07 13:30:00,switching,AE operation,AE operation (switching),18.524,243.0,grid,0.0,1.0,,,,False,19.13737643544586,1,,,,,100.0
2023-02-07 14:00:00,switching,AE operation,AE operation (switching),14.411,244.0,grid,0.0,1.0,,,,False,19.19685642874877,1,,,,,100.0
2023-02-07 14:30:00,switching,AE operation,AE operation (switching),14.411,250.0,grid,0.0,1.0,,,,False,19.60521044405304,1,,,,,100.0
2023-02-07 15:00:00,switching,AE operation,AE operation (switching),10.864,249.0,grid,0.0,1.0,,,,False,20.069429732822414,1,,,,,100.0
2023-02-07 15:30:00,switching,AE operation,AE operation (switching),10.864,250.0,grid,0.0,1.0,,,,False,20.29889449440279,1,,,,,100.0
2023-02-07 16:00:00,switching,AE operation,AE operation (switching),12.067,257.0,grid,0.0,1.0,,,,False,20.824938933751756,1,,,,,100.0
2023-02-07 16:30:00,switching,AE operation,AE operation (switching),12.067,250.0,grid,0.0,1.0,,,,False,21.197181851844803,1,,,,,100.0
2023-02-07 17:00:00,switching,AE operation,AE operation (switching),21.131,252.0,grid,0.0,1.0,,,,False,21.32892253666877,1,,,,,100.0
2023-02-07 17:30:00,switching,AE operation,AE operation (switching),21.131,253.0,grid,0.0,1.0,,,,False,21.83857393565347,1,,,,,100.0
2023-02-07 18:00:00,switching,AE operation,AE operation (switching),35.201,250.0,grid,0.0,1.0,,,,False,21.76542887494051,1,,,,,100.0
2023-02-07 18:30:00,switching,AE operation,AE operation (switching),35.201,249.0,grid,0.0,1.0,,,,False,21.297734456256222,1,,,,,100.0
2023-02-07 19:00:00,switching,AE operation,AE operation (switching),49.494,248.0,grid,0.0,1.0,,,,False,20.676011989093862,1,,,,,100.0
2023-02-07 19:30:00,switching,AE operation,AE operation (switching),49.494,249.0,grid,0.0,1.0,,,,False,20.375308998426117,1,,,,,100.0
2023-02-07 20:00:00,switching,AE operation,AE operation (switching),58.837,249.0,grid,0.0,1.0,,,,False,20.409564729192017,1,,,,,100.0
2023-02-07 20:30:00,switching,AE operation,AE operation (switching),58.837,252.0,grid,0.0,1.0,,,,False,19.70789422882369,1,,,,,100.0
2023-02-07 21:00:00,switching,AE operation,AE operation (switching),59.741,258.0,grid,0.0,1.0,,,,False,20.2439318409043,1,,,,,100.0
2023-02-07 21:30:00,switching,AE operation,AE operation (switching),59.741,253.0,grid,0.0,1.0,,,,False,19.649130853247712,1,,,,,100.0
2023-02-07 22:00:00,switching,AE operation,AE operation (switching),57.565,253.0,grid,0.0,1.0,,,,False,19.343327801584223,1,,,,,100.0
2023-02-07 22:30:00,switching,AE operation,AE operation (switching),57.565,245.0,grid,0.0,1.0,,,,False,18.71926903775791,1,,,,,100.0
2023-02-07 23:00:00,switching,AE operation,AE operation (switching),57.787,232.0,grid,0.0,1.0,,,,False,17.34761768486818,1,,,,,100.0
2023-02-07 23:30:00,switching,AE operation,AE operation (switching),57.787,222.0,grid,0.0,1.0,,,,False,16.672482697360465,1,,,,,100.0
2023-02-15 00:00:00,switching,AE operation,AE operation (switching),274.402,133.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-02-15 00:30:00,switching,AE operation,AE operation (switching),274.402,137.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-02-15 01:00:00,switching,AE operation,AE operation (switching),234.552,136.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-02-15 01:30:00,switching,AE operation,AE operation (switching),234.552,133.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-02-15 02:00:00,switching,AE operation,AE operation (switching),213.128,133.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-02-15 02:30:00,switching,AE operation,AE operation (switching),213.128,138.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-02-15 03:00:00,switching,AE operation,AE operation (switching),220.093,143.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-02-15 03:30:00,switching,AE operation,AE operation (switching),220.093,140.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-02-15 04:00:00,switching,AE operation,AE operation (switching),237.417,144.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-02-15 04:30:00,switching,AE operation,AE operation (switching),237.417,143.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-02-15 05:00:00,switching,AE operation,AE operation (switching),236.823,153.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-02-15 05:30:00,switching,AE operation,AE operation (switching),236.823,160.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-02-15 06:00:00,switching,AE operation,AE operation (switching),230.507,164.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-02-15 06:30:00,switching,AE operation,AE operation (switching),230.507,177.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-02-15 07:00:00,switching,AE operation,AE operation (switching),232.895,182.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-02-15 07:30:00,switching,AE operation,AE operation (switching),232.895,186.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-02-15 08:00:00,switching,AE operation,AE operation (switching),248.684,180.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-02-15 08:30:00,switching,AE operation,AE operation (switching),248.684,178.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-02-15 09:00:00,switching,AE operation,AE operation (switching),264.219,172.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-02-15 09:30:00,switching,AE operation,AE operation (switching),264.219,170.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-02-15 10:00:00,switching,AE operation,AE operation (switching),305.815,170.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-02-15 10:30:00,switching,AE operation,AE operation (switching),305.815,161.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-02-15 11:00:00,switching,AE operation,AE operation (switching),357.653,161.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-02-15 11:30:00,switching,AE operation,AE operation (switching),357.653,159.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-02-15 12:00:00,switching,AE operation,AE operation (switching),388.327,159.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-02-15 12:30:00,switching,AE operation,AE operation (switching),388.327,155.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-02-15 13:00:00,switching,AE operation,AE operation (switching),423.88,157.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-02-15 13:30:00,switching,AE operation,AE operation (switching),423.88,153.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-02-15 14:00:00,switching,AE operation,AE operation (switching),429.551,152.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-02-15 14:30:00,switching,AE operation,AE operation (switching),429.551,150.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-02-15 15:00:00,switching,AE operation,AE operation (switching),379.138,158.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-02-15 15:30:00,switching,AE operation,AE operation (switching),379.138,161.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-02-15 16:00:00,switching,AE operation,AE operation (switching),405.982,170.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-02-15 16:30:00,switching,AE operation,AE operation (switching),405.982,172.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-02-15 17:00:00,switching,AE operation,AE operation (switching),471.621,175.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-02-15 17:30:00,switching,AE operation,AE operation (switching),471.621,175.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-02-15 18:00:00,switching,AE operation,AE operation (switching),437.687,180.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-02-15 18:30:00,switching,AE operation,AE operation (switching),437.687,176.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-02-15 19:00:00,switching,AE operation,AE operation (switching),413.255,175.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-02-15 19:30:00,switching,AE operation,AE operation (switching),413.255,173.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-02-15 20:00:00,switching,AE operation,AE operation (switching),366.919,175.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-02-15 20:30:00,switching,AE operation,AE operation (switching),366.919,175.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-02-15 21:00:00,switching,AE operation,AE operation (switching),341.053,168.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-02-15 21:30:00,switching,AE operation,AE operation (switching),341.053,166.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-02-15 22:00:00,switching,AE operation,AE operation (switching),302.478,167.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-02-15 22:30:00,switching,AE operation,AE operation (switching),302.478,160.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-02-15 23:00:00,switching,AE operation,AE operation (switching),283.219,149.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-02-15 23:30:00,switching,AE operation,AE operation (switching),283.219,148.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-03-24 00:00:00,switching,AE operation,AE operation (switching),592.267,65.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-03-24 00:30:00,switching,AE operation,AE operation (switching),592.267,65.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-03-24 01:00:00,switching,AE operation,AE operation (switching),624.485,66.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-03-24 01:30:00,switching,AE operation,AE operation (switching),624.485,62.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-03-24 02:00:00,switching,AE operation,AE operation (switching),641.363,62.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-03-24 02:30:00,switching,AE operation,AE operation (switching),641.363,57.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-03-24 03:00:00,switching,AE operation,AE operation (switching),626.184,59.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-03-24 03:30:00,switching,AE operation,AE operation (switching),626.184,58.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-03-24 04:00:00,switching,AE operation,AE operation (switching),595.101,59.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-03-24 04:30:00,switching,AE operation,AE operation (switching),595.101,59.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-03-24 05:00:00,switching,AE operation,AE operation (switching),554.811,60.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-03-24 05:30:00,switching,AE operation,AE operation (switching),554.811,60.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-03-24 06:00:00,switching,AE operation,AE operation (switching),500.007,57.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-03-24 06:30:00,switching,AE operation,AE operation (switching),500.007,59.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-03-24 07:00:00,switching,AE operation,AE operation (switching),527.56,51.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-03-24 07:30:00,switching,AE operation,AE operation (switching),527.56,48.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-03-24 08:00:00,switching,AE operation,AE operation (switching),705.136,46.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-03-24 08:30:00,switching,AE operation,AE operation (switching),705.136,42.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-03-24 09:00:00,switching,AE operation,AE operation (switching),799.92,39.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-03-24 09:30:00,switching,AE operation,AE operation (switching),799.92,37.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-03-24 10:00:00,switching,AE operation,AE operation (switching),842.512,35.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-03-24 10:30:00,switching,AE operation,AE operation (switching),842.512,33.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-03-24 11:00:00,switching,AE operation,AE operation (switching),871.671,33.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-03-24 11:30:00,switching,AE operation,AE operation (switching),871.671,34.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-03-24 12:00:00,switching,AE operation,AE operation (switching),899.332,36.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-03-24 12:30:00,switching,AE operation,AE operation (switching),899.332,36.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-03-24 13:00:00,switching,AE operation,AE operation (switching),907.515,38.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-03-24 13:30:00,switching,AE operation,AE operation (switching),907.515,38.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-03-24 14:00:00,switching,AE operation,AE operation (switching),891.363,39.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-03-24 14:30:00,switching,AE operation,AE operation (switching),891.363,39.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-03-24 15:00:00,switching,AE operation,AE operation (switching),842.863,40.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-03-24 15:30:00,switching,AE operation,AE operation (switching),842.863,43.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-03-24 16:00:00,switching,AE operation,AE operation (switching),802.972,51.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-03-24 16:30:00,switching,AE operation,AE operation (switching),802.972,62.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-03-24 17:00:00,switching,AE operation,AE operation (switching),779.391,74.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-03-24 17:30:00,switching,AE operation,AE operation (switching),779.391,71.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-03-24 18:00:00,switching,AE operation,AE operation (switching),770.041,69.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-03-24 18:30:00,switching,AE operation,AE operation (switching),770.041,68.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-03-24 19:00:00,switching,AE operation,AE operation (switching),730.543,64.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-03-24 19:30:00,switching,AE operation,AE operation (switching),730.543,64.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-03-24 20:00:00,switching,AE operation,AE operation (switching),697.008,61.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-03-24 20:30:00,switching,AE operation,AE operation (switching),697.008,60.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-03-24 21:00:00,switching,AE operation,AE operation (switching),715.803,57.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-03-24 21:30:00,switching,AE operation,AE operation (switching),715.803,57.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-03-24 22:00:00,switching,AE operation,AE operation (switching),759.093,53.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-03-24 22:30:00,switching,AE operation,AE operation (switching),759.093,49.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-03-24 23:00:00,switching,AE operation,AE operation (switching),792.619,53.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-03-24 23:30:00,switching,AE operation,AE operation (switching),792.619,51.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-04-03 00:00:00,switching,AE operation,AE operation (switching),247.736,154.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-04-03 00:30:00,switching,AE operation,AE operation (switching),247.736,157.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-04-03 01:00:00,switching,AE operation,AE operation (switching),212.422,150.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-04-03 01:30:00,switching,AE operation,AE operation (switching),212.422,149.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-04-03 02:00:00,switching,AE operation,AE operation (switching),181.558,156.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-04-03 02:30:00,switching,AE operation,AE operation (switching),181.558,157.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-04-03 03:00:00,switching,AE operation,AE operation (switching),172.946,167.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-04-03 03:30:00,switching,AE operation,AE operation (switching),172.946,165.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-04-03 04:00:00,switching,AE operation,AE operation (switching),177.354,178.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-04-03 04:30:00,switching,AE operation,AE operation (switching),177.354,186.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-04-03 05:00:00,switching,AE operation,AE operation (switching),179.643,195.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-04-03 05:30:00,switching,AE operation,AE operation (switching),179.643,198.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-04-03 06:00:00,switching,AE operation,AE operation (switching),170.996,193.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-04-03 06:30:00,switching,AE operation,AE operation (switching),170.996,191.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-04-03 07:00:00,switching,AE operation,AE operation (switching),138.491,180.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-04-03 07:30:00,switching,AE operation,AE operation (switching),138.491,173.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-04-03 08:00:00,switching,AE operation,AE operation (switching),192.237,160.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-04-03 08:30:00,switching,AE operation,AE operation (switching),192.237,153.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-04-03 09:00:00,switching,AE operation,AE operation (switching),207.491,149.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-04-03 09:30:00,switching,AE operation,AE operation (switching),207.491,143.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-04-03 10:00:00,switching,AE operation,AE operation (switching),243.017,142.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-04-03 10:30:00,switching,AE operation,AE operation (switching),243.017,133.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-04-03 11:00:00,switching,AE operation,AE operation (switching),288.875,121.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-04-03 11:30:00,switching,AE operation,AE operation (switching),288.875,114.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-04-03 12:00:00,switching,AE operation,AE operation (switching),312.612,109.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-04-03 12:30:00,switching,AE operation,AE operation (switching),312.612,105.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-04-03 13:00:00,switching,AE operation,AE operation (switching),302.461,110.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-04-03 13:30:00,switching,AE operation,AE operation (switching),302.461,109.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-04-03 14:00:00,switching,AE operation,AE operation (switching),278.006,119.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-04-03 14:30:00,switching,AE operation,AE operation (switching),278.006,128.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-04-03 15:00:00,switching,AE operation,AE operation (switching),273.003,131.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-04-03 15:30:00,switching,AE operation,AE operation (switching),273.003,143.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-04-03 16:00:00,switching,AE operation,AE operation (switching),291.421,153.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-04-03 16:30:00,switching,AE operation,AE operation (switching),291.421,165.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-04-03 17:00:00,switching,AE operation,AE operation (switching),328.442,171.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-04-03 17:30:00,switching,AE operation,AE operation (switching),328.442,181.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-04-03 18:00:00,switching,AE operation,AE operation (switching),425.033,186.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-04-03 18:30:00,switching,AE operation,AE operation (switching),425.033,186.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-04-03 19:00:00,switching,AE operation,AE operation (switching),482.547,186.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-04-03 19:30:00,switching,AE operation,AE operation (switching),482.547,179.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-04-03 20:00:00,switching,AE operation,AE operation (switching),469.12,180.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-04-03 20:30:00,switching,AE operation,AE operation (switching),469.12,180.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-04-03 21:00:00,switching,AE operation,AE operation (switching),453.894,185.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-04-03 21:30:00,switching,AE operation,AE operation (switching),453.894,175.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-04-03 22:00:00,switching,AE operation,AE operation (switching),425.043,166.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
2023-04-03 22:30:00,switching,AE operation,AE operation (switching),425.043,161.0,wind,1.0,0.0,,,,True,0.931531755904667,1,,,,,100.0
