DATETIME,GAS,COAL,NUCLEAR,WIND,WIND_EMB,HYDRO,IMPORTS,BIOMASS,OTHER,SOLAR,STORAGE,GENERATION,CARBON_INTENSITY,LOW_CARBON,ZERO_CARBON,RENEWABLE,FOSSIL,GAS_perc,COAL_perc,NUCLEAR_perc,WIND_perc,WIND_EMB_perc,HYDRO_perc,IMPORTS_perc,BIOMASS_perc,OTHER_perc,SOLAR_perc,STORAGE_perc,GENERATION_perc,LOW_CARBON_perc,ZERO_CARBON_perc,RENEWABLE_perc,FOSSIL_perc,_DATE,REP_SEASON,REP_KIND,provider,price_GBP_per_MWh,volume_MWh,wholesale_price_GBP_per_MWh,delivered_uplift_GBP_per_MWh,grid_purchase_price_GBP_per_MWh,grid_purchase_price_GBP_per_kWh,price_source,price_provider_selected
2025-01-01 00:00:00,3711.0,0.0,5062.0,15799.0,5452.0,744.0,336.0,962.0,223.0,0.0,0.0,32289.0,51.0,28019.0,22567.0,21995.0,3711.0,11.5,0.0,15.7,48.9,16.9,2.3,1.0,3.0,0.7,0.0,0.0,100.0,86.8,85.2,68.1,11.5,2025-01-01,Winter,top10,APXMIDP,9.07,1470.95,9.07,0.0,9.07,0.00907,Elexon BMRS Market Index Data,APXMIDP
2025-01-01 00:30:00,3935.0,0.0,5059.0,15317.0,5410.0,745.0,318.0,1097.0,281.0,0.0,0.0,32162.0,55.0,27628.0,22232.0,21472.0,3935.0,12.2,0.0,15.7,47.6,16.8,2.3,1.0,3.4,0.9,0.0,0.0,100.0,85.9,88.8,66.8,12.2,2025-01-01,Winter,top10,APXMIDP,23.51,1792.8,23.51,0.0,23.51,0.023510000000000003,Elexon BMRS Market Index Data,APXMIDP
2025-01-01 01:00:00,3769.0,0.0,5056.0,14992.0,5358.0,744.0,481.0,1106.0,293.0,0.0,0.0,31799.0,54.0,27256.0,21907.0,21094.0,3769.0,11.9,0.0,15.9,47.1,16.8,2.3,1.5,3.5,0.9,0.0,0.0,100.0,85.7,89.0,66.3,11.9,2025-01-01,Winter,top10,APXMIDP,9.11,1900.55,9.11,0.0,9.11,0.00911,Elexon BMRS Market Index Data,APXMIDP
2025-01-01 01:30:00,3719.0,0.0,5057.0,14580.0,5236.0,745.0,454.0,1083.0,223.0,0.0,0.0,31097.0,54.0,26701.0,21465.0,20561.0,3719.0,12.0,0.0,16.3,46.9,16.8,2.4,1.5,3.5,0.7,0.0,0.0,100.0,85.9,89.0,66.1,12.0,2025-01-01,Winter,top10,APXMIDP,8.94,1891.0,8.94,0.0,8.94,0.00894,Elexon BMRS Market Index Data,APXMIDP
2025-01-01 02:00:00,3675.0,0.0,5057.0,14685.0,5115.0,737.0,286.0,1007.0,229.0,0.0,0.0,30791.0,53.0,26601.0,21486.0,20537.0,3675.0,11.9,0.0,16.4,47.7,16.6,2.4,0.9,3.3,0.7,0.0,0.0,100.0,86.4,88.9,66.7,11.9,2025-01-01,Winter,top10,APXMIDP,29.65,2141.6,29.65,0.0,29.65,0.02965,Elexon BMRS Market Index Data,APXMIDP
2025-01-01 02:30:00,3260.0,0.0,5054.0,15020.0,5068.0,757.0,272.0,818.0,241.0,0.0,0.0,30490.0,48.0,26717.0,21654.0,20845.0,3260.0,10.7,0.0,16.6,49.3,16.6,2.5,0.9,2.7,0.8,0.0,0.0,100.0,87.6,89.9,68.4,10.7,2025-01-01,Winter,top10,APXMIDP,17.91,1866.55,17.91,0.0,17.91,0.01791,Elexon BMRS Market Index Data,APXMIDP
2025-01-01 03:00:00,3012.0,0.0,5056.0,14831.0,5044.0,763.0,145.0,794.0,259.0,0.0,0.0,29904.0,46.0,26488.0,21444.0,20638.0,3012.0,10.1,0.0,16.9,49.6,16.9,2.6,0.5,2.7,0.9,0.0,0.0,100.0,88.6,90.2,69.0,10.1,2025-01-01,Winter,top10,APXMIDP,11.74,1376.8,11.74,0.0,11.74,0.01174,Elexon BMRS Market Index Data,APXMIDP
2025-01-01 03:30:00,2974.0,0.0,5056.0,15021.0,4983.0,764.0,124.0,788.0,205.0,0.0,0.0,29914.0,45.0,26612.0,21629.0,20768.0,2974.0,9.9,0.0,16.9,50.2,16.7,2.6,0.4,2.6,0.7,0.0,0.0,100.0,89.0,90.6,69.4,9.9,2025-01-01,Winter,top10,APXMIDP,6.2,1368.5,6.2,0.0,6.2,0.0062,Elexon BMRS Market Index Data,APXMIDP
2025-01-01 04:00:00,2915.0,0.0,5057.0,15078.0,4900.0,763.0,2.0,796.0,315.0,0.0,0.0,29826.0,45.0,26594.0,21694.0,20741.0,2915.0,9.8,0.0,17.0,50.6,16.4,2.6,0.0,2.7,1.1,0.0,0.0,100.0,89.2,90.4,69.5,9.8,2025-01-01,Winter,top10,APXMIDP,7.01,1824.2,7.01,0.0,7.01,0.00701,Elexon BMRS Market Index Data,APXMIDP
2025-01-01 04:30:00,2809.0,0.0,5047.0,14844.0,4820.0,762.0,2.0,837.0,375.0,0.0,0.0,29496.0,45.0,26310.0,21490.0,20426.0,2809.0,9.5,0.0,17.1,50.3,16.3,2.6,0.0,2.8,1.3,0.0,0.0,100.0,89.2,90.5,69.3,9.5,2025-01-01,Winter,top10,APXMIDP,4.32,1787.1,4.32,0.0,4.32,0.00432,Elexon BMRS Market Index Data,APXMIDP
2025-01-01 05:00:00,2928.0,0.0,5059.0,14732.0,4730.0,760.0,2.0,859.0,314.0,0.0,0.0,29384.0,46.0,26140.0,21410.0,20222.0,2928.0,10.0,0.0,17.2,50.1,16.1,2.6,0.0,2.9,1.1,0.0,0.0,100.0,89.0,90.8,68.8,10.0,2025-01-01,Winter,top10,APXMIDP,3.27,1563.65,3.27,0.0,3.27,0.00327,Elexon BMRS Market Index Data,APXMIDP
2025-01-01 05:30:00,2798.0,0.0,5058.0,14897.0,4610.0,759.0,1.0,854.0,252.0,0.0,0.0,29229.0,44.0,26178.0,21574.0,20266.0,2798.0,9.6,0.0,17.3,51.0,15.8,2.6,0.0,2.9,0.9,0.0,0.0,100.0,89.6,91.2,69.3,9.6,2025-01-01,Winter,top10,APXMIDP,3.44,1964.6,3.44,0.0,3.44,0.00344,Elexon BMRS Market Index Data,APXMIDP
2025-01-01 06:00:00,2672.0,0.0,5060.0,15220.0,4457.0,753.0,103.0,776.0,263.0,0.0,0.0,29304.0,42.0,26266.0,21820.0,20430.0,2672.0,9.1,0.0,17.3,51.9,15.2,2.6,0.4,2.6,0.9,0.0,0.0,100.0,89.6,91.4,69.7,9.1,2025-01-01,Winter,top10,APXMIDP,1.84,1593.25,1.84,0.0,1.84,0.00184,Elexon BMRS Market Index Data,APXMIDP
2025-01-01 06:30:00,2662.0,0.0,5068.0,15208.0,4288.0,747.0,156.0,771.0,230.0,0.0,0.0,29129.0,42.0,26082.0,21794.0,20243.0,2662.0,9.1,0.0,17.4,52.2,14.7,2.6,0.5,2.6,0.8,0.0,0.0,100.0,89.5,91.6,69.5,9.1,2025-01-01,Winter,top10,APXMIDP,4.63,1704.05,4.63,0.0,4.63,0.00463,Elexon BMRS Market Index Data,APXMIDP
2025-01-01 07:00:00,2654.0,0.0,5067.0,14793.0,4171.0,770.0,635.0,765.0,193.0,0.0,0.0,29048.0,42.0,25566.0,21395.0,19734.0,2654.0,9.1,0.0,17.4,50.9,14.4,2.7,2.2,2.6,0.7,0.0,0.0,100.0,88.0,91.6,67.9,9.1,2025-01-01,Winter,top10,APXMIDP,-1.5,1438.3,-1.5,0.0,-1.5,-0.0015,Elexon BMRS Market Index Data,APXMIDP
2025-01-01 07:30:00,2666.0,0.0,5063.0,14333.0,4178.0,773.0,715.0,773.0,214.0,0.0,0.0,28716.0,43.0,25120.0,20942.0,19284.0,2666.0,9.3,0.0,17.6,49.9,14.6,2.7,2.5,2.7,0.7,0.0,0.0,100.0,87.5,91.3,67.2,9.3,2025-01-01,Winter,top10,APXMIDP,-2.25,1435.85,-2.25,0.0,-2.25,-0.00225,Elexon BMRS Market Index Data,APXMIDP
2025-01-01 08:00:00,2602.0,0.0,5063.0,14112.0,4336.0,771.0,1198.0,781.0,254.0,0.0,0.0,29117.0,43.0,25063.0,20727.0,19219.0,2602.0,8.9,0.0,17.4,48.5,14.9,2.6,4.1,2.7,0.9,0.0,0.0,100.0,86.1,91.3,66.0,8.9,2025-01-01,Winter,top10,APXMIDP,-6.35,2000.1,-6.35,0.0,-6.35,-0.00635,Elexon BMRS Market Index Data,APXMIDP
2025-01-01 08:30:00,2283.0,0.0,5055.0,14301.0,4621.0,771.0,1335.0,796.0,708.0,1.0,0.0,29872.0,42.0,25545.0,20959.0,19694.0,2283.0,7.6,0.0,16.9,47.9,15.5,2.6,4.5,2.7,2.4,0.0,0.0,100.0,85.5,91.0,65.9,7.6,2025-01-01,Winter,top10,APXMIDP,-2.9,2378.5,-2.9,0.0,-2.9,-0.0029,Elexon BMRS Market Index Data,APXMIDP
2025-01-01 09:00:00,2267.0,0.0,5064.0,14558.0,4864.0,770.0,2211.0,783.0,316.0,29.0,0.0,30862.0,37.0,26068.0,21176.0,20221.0,2267.0,7.3,0.0,16.4,47.2,15.8,2.5,7.2,2.5,1.0,0.1,0.0,100.0,84.5,92.6,65.5,7.3,2025-01-01,Winter,top10,APXMIDP,-14.33,2340.25,-14.33,0.0,-14.33,-0.01433,Elexon BMRS Market Index Data,APXMIDP
2025-01-01 09:30:00,2074.0,0.0,5058.0,14907.0,4911.0,769.0,2418.0,797.0,498.0,117.0,0.0,31549.0,36.0,26559.0,21564.0,20704.0,2074.0,6.6,0.0,16.0,47.3,15.6,2.4,7.7,2.5,1.6,0.4,0.0,100.0,84.2,93.2,65.6,6.6,2025-01-01,Winter,top10,APXMIDP,1.84,2488.1,1.84,0.0,1.84,0.00184,Elexon BMRS Market Index Data,APXMIDP
2025-01-01 10:00:00,1954.0,0.0,5057.0,15026.0,4833.0,773.0,3723.0,831.0,415.0,222.0,0.0,32834.0,34.0,26742.0,21689.0,20854.0,1954.0,6.0,0.0,15.4,45.8,14.7,2.4,11.3,2.5,1.3,0.7,0.0,100.0,81.4,94.4,63.5,6.0,2025-01-01,Winter,top10,APXMIDP,-3.34,2752.7,-3.34,0.0,-3.34,-0.0033399999999999997,Elexon BMRS Market Index Data,APXMIDP
2025-01-01 10:30:00,2088.0,0.0,5060.0,14953.0,4731.0,789.0,3898.0,981.0,633.0,329.0,0.0,33462.0,38.0,26843.0,21824.0,20802.0,2088.0,6.2,0.0,15.1,44.7,14.1,2.4,11.7,2.9,1.9,1.0,0.0,100.0,80.2,93.7,62.2,6.2,2025-01-01,Winter,top10,APXMIDP,16.96,2692.05,16.96,0.0,16.96,0.01696,Elexon BMRS Market Index Data,APXMIDP
2025-01-01 11:00:00,1826.0,0.0,5056.0,14923.0,4597.0,831.0,5128.0,1063.0,255.0,377.0,0.0,34056.0,32.0,26847.0,21875.0,20728.0,1826.0,5.4,0.0,14.8,43.8,13.5,2.4,15.1,3.1,0.7,1.1,0.0,100.0,78.8,95.1,60.9,5.4,2025-01-01,Winter,top10,APXMIDP,10.53,2036.5,10.53,0.0,10.53,0.01053,Elexon BMRS Market Index Data,APXMIDP
2025-01-01 11:30:00,1833.0,0.0,5054.0,14908.0,4424.0,998.0,5249.0,1135.0,288.0,436.0,0.0,34325.0,33.0,26955.0,22098.0,20766.0,1833.0,5.3,0.0,14.7,43.4,12.9,2.9,15.3,3.3,0.8,1.3,0.0,100.0,78.5,95.0,60.5,5.3,2025-01-01,Winter,top10,APXMIDP,25.49,1870.35,25.49,0.0,25.49,0.02549,Elexon BMRS Market Index Data,APXMIDP
2025-01-01 12:00:00,2062.0,0.0,5047.0,14927.0,4298.0,1010.0,5308.0,1149.0,267.0,475.0,0.0,34543.0,35.0,26906.0,22134.0,20710.0,2062.0,6.0,0.0,14.6,43.2,12.4,2.9,15.4,3.3,0.8,1.4,0.0,100.0,77.9,95.1,60.0,6.0,2025-01-01,Winter,top10,APXMIDP,45.57,1725.6,45.57,0.0,45.57,0.04557,Elexon BMRS Market Index Data,APXMIDP
2025-01-01 12:30:00,2343.0,0.0,5047.0,15045.0,4281.0,1032.0,5361.0,1153.0,279.0,476.0,0.0,35017.0,38.0,27034.0,22282.0,20834.0,2343.0,6.7,0.0,14.4,43.0,12.2,2.9,15.3,3.3,0.8,1.4,0.0,100.0,77.2,95.0,59.5,6.7,2025-01-01,Winter,top10,APXMIDP,60.24,1901.3,60.24,0.0,60.24,0.06024,Elexon BMRS Market Index Data,APXMIDP
2025-01-01 13:00:00,2397.0,0.0,5046.0,15258.0,4241.0,1095.0,5397.0,1249.0,243.0,511.0,4.0,35441.0,38.0,27404.0,22653.0,21109.0,2397.0,6.8,0.0,14.2,43.1,12.0,3.1,15.2,3.5,0.7,1.4,0.0,100.0,77.3,94.9,59.6,6.8,2025-01-01,Winter,top10,APXMIDP,82.29,1629.2,82.29,0.0,82.29,0.08229,Elexon BMRS Market Index Data,APXMIDP
2025-01-01 13:30:00,2649.0,0.0,5049.0,14980.0,4047.0,1110.0,5448.0,1369.0,277.0,510.0,32.0,35471.0,42.0,27097.0,22541.0,20679.0,2649.0,7.5,0.0,14.2,42.2,11.4,3.1,15.4,3.9,0.8,1.4,0.1,100.0,76.4,94.0,58.3,7.5,2025-01-01,Winter,top10,APXMIDP,85.57,1723.95,85.57,0.0,85.57,0.08557,Elexon BMRS Market Index Data,APXMIDP
2025-01-01 14:00:00,2496.0,0.0,5051.0,15115.0,3772.0,1057.0,5494.0,1555.0,264.0,353.0,0.0,35157.0,41.0,26903.0,22779.0,20297.0,2496.0,7.1,0.0,14.4,43.0,10.7,3.0,15.6,4.4,0.8,1.0,0.0,100.0,76.5,94.1,57.7,7.1,2025-01-01,Winter,top10,APXMIDP,87.18,1734.65,87.18,0.0,87.18,0.08718000000000001,Elexon BMRS Market Index Data,APXMIDP
2025-01-01 14:30:00,3072.0,0.0,5054.0,14464.0,3518.0,1040.0,5546.0,1953.0,327.0,198.0,0.0,35171.0,49.0,26227.0,22511.0,19220.0,3072.0,8.7,0.0,14.4,41.1,10.0,3.0,15.8,5.6,0.9,0.6,0.0,100.0,74.6,91.5,54.6,8.7,2025-01-01,Winter,top10,APXMIDP,90.24,1915.05,90.24,0.0,90.24,0.09024,Elexon BMRS Market Index Data,APXMIDP
2025-01-01 15:00:00,4425.0,0.0,5051.0,13197.0,3310.0,1040.0,5644.0,2267.0,361.0,71.0,200.0,35566.0,65.0,25136.0,21755.0,17818.0,4425.0,12.4,0.0,14.2,37.1,9.3,2.9,15.9,6.4,1.0,0.2,0.6,100.0,70.7,87.0,50.1,12.4,2025-01-01,Winter,top10,APXMIDP,97.49,1690.7,97.49,0.0,97.49,0.09749,Elexon BMRS Market Index Data,APXMIDP
2025-01-01 15:30:00,5057.0,0.0,5062.0,12500.0,3145.0,1044.0,5696.0,2386.0,506.0,5.0,306.0,35707.0,73.0,24448.0,21304.0,17000.0,5057.0,14.2,0.0,14.2,35.0,8.8,2.9,16.0,6.7,1.4,0.0,0.9,100.0,68.5,84.1,47.6,14.2,2025-01-01,Winter,top10,APXMIDP,112.25,1561.1,112.25,0.0,112.25,0.11225,Elexon BMRS Market Index Data,APXMIDP
2025-01-01 16:00:00,5206.0,0.0,5057.0,12818.0,2969.0,1115.0,5828.0,2404.0,742.0,0.0,590.0,36728.0,75.0,24953.0,21992.0,17492.0,5206.0,14.2,0.0,13.8,34.9,8.1,3.0,15.9,6.5,2.0,0.0,1.6,100.0,67.9,83.5,47.6,14.2,2025-01-01,Winter,top10,APXMIDP,119.72,1822.55,119.72,0.0,119.72,0.11972,Elexon BMRS Market Index Data,APXMIDP
2025-01-01 16:30:00,6207.0,0.0,5055.0,13009.0,2736.0,1115.0,5886.0,2422.0,870.0,0.0,778.0,38078.0,84.0,25115.0,22387.0,17638.0,6207.0,16.3,0.0,13.3,34.2,7.2,2.9,15.5,6.4,2.3,0.0,2.0,100.0,66.0,81.2,46.3,16.3,2025-01-01,Winter,top10,APXMIDP,121.25,2171.65,121.25,0.0,121.25,0.12125,Elexon BMRS Market Index Data,APXMIDP
2025-01-01 17:00:00,6570.0,0.0,5061.0,12780.0,2499.0,1127.0,5886.0,2436.0,1031.0,0.0,812.0,38202.0,88.0,24715.0,22266.0,17218.0,6570.0,17.2,0.0,13.2,33.5,6.5,3.0,15.4,6.4,2.7,0.0,2.1,100.0,64.7,79.8,45.1,17.2,2025-01-01,Winter,top10,APXMIDP,125.79,2048.3,125.79,0.0,125.79,0.12579,Elexon BMRS Market Index Data,APXMIDP
2025-01-01 17:30:00,6578.0,0.0,5062.0,12730.0,2315.0,1130.0,5888.0,2445.0,1026.0,0.0,834.0,38008.0,89.0,24516.0,22229.0,17009.0,6578.0,17.3,0.0,13.3,33.5,6.1,3.0,15.5,6.4,2.7,0.0,2.2,100.0,64.5,79.7,44.8,17.3,2025-01-01,Winter,top10,APXMIDP,126.73,1894.95,126.73,0.0,126.73,0.12673,Elexon BMRS Market Index Data,APXMIDP
2025-01-01 18:00:00,6635.0,0.0,5055.0,12149.0,2181.0,1130.0,5886.0,2451.0,975.0,0.0,980.0,37442.0,90.0,23946.0,21779.0,16440.0,6635.0,17.7,0.0,13.5,32.4,5.8,3.0,15.7,6.5,2.6,0.0,2.6,100.0,64.0,79.3,43.9,17.7,2025-01-01,Winter,top10,APXMIDP,125.66,2345.4,125.66,0.0,125.66,0.12566,Elexon BMRS Market Index Data,APXMIDP
2025-01-01 18:30:00,6572.0,0.0,5063.0,12115.0,2076.0,1132.0,5886.0,2441.0,800.0,0.0,744.0,36829.0,90.0,23571.0,21525.0,16067.0,6572.0,17.8,0.0,13.7,32.9,5.6,3.1,16.0,6.6,2.2,0.0,2.0,100.0,64.0,79.9,43.6,17.8,2025-01-01,Winter,top10,APXMIDP,125.69,2241.8,125.69,0.0,125.69,0.12569,Elexon BMRS Market Index Data,APXMIDP
2025-01-01 19:00:00,6397.0,0.0,5054.0,11929.0,1980.0,1075.0,5887.0,2443.0,618.0,0.0,596.0,35979.0,89.0,23077.0,21128.0,15580.0,6397.0,17.8,0.0,14.0,33.2,5.5,3.0,16.4,6.8,1.7,0.0,1.7,100.0,64.1,80.7,43.3,17.8,2025-01-01,Winter,top10,APXMIDP,125.56,2061.05,125.56,0.0,125.56,0.12556,Elexon BMRS Market Index Data,APXMIDP
2025-01-01 19:30:00,6313.0,0.0,5059.0,11687.0,1877.0,1070.0,5888.0,2444.0,442.0,0.0,512.0,35292.0,88.0,22649.0,20793.0,15146.0,6313.0,17.9,0.0,14.3,33.1,5.3,3.0,16.7,6.9,1.3,0.0,1.5,100.0,64.2,80.7,42.9,17.9,2025-01-01,Winter,top10,APXMIDP,120.95,2429.85,120.95,0.0,120.95,0.12095,Elexon BMRS Market Index Data,APXMIDP
2025-01-01 20:00:00,6285.0,0.0,5060.0,11363.0,1783.0,1038.0,5887.0,2458.0,333.0,0.0,442.0,34649.0,88.0,22144.0,20384.0,14626.0,6285.0,18.1,0.0,14.6,32.8,5.1,3.0,17.0,7.1,1.0,0.0,1.3,100.0,63.9,81.1,42.2,18.1,2025-01-01,Winter,top10,APXMIDP,109.7,2533.95,109.7,0.0,109.7,0.1097,Elexon BMRS Market Index Data,APXMIDP
2025-01-01 20:30:00,5947.0,0.0,5061.0,10726.0,1720.0,1021.0,5886.0,2458.0,364.0,0.0,210.0,33393.0,88.0,21196.0,19476.0,13677.0,5947.0,17.8,0.0,15.2,32.1,5.1,3.1,17.6,7.4,1.1,0.0,0.6,100.0,63.5,81.0,41.0,17.8,2025-01-01,Winter,top10,APXMIDP,106.87,2323.95,106.87,0.0,106.87,0.10687,Elexon BMRS Market Index Data,APXMIDP
2025-01-01 21:00:00,5259.0,0.0,5054.0,10323.0,1676.0,1011.0,5886.0,2459.0,454.0,0.0,166.0,32288.0,83.0,20689.0,19013.0,13176.0,5259.0,16.3,0.0,15.7,32.0,5.2,3.1,18.2,7.6,1.4,0.0,0.5,100.0,64.1,82.0,40.8,16.3,2025-01-01,Winter,top10,APXMIDP,106.0,1983.4,106.0,0.0,106.0,0.106,Elexon BMRS Market Index Data,APXMIDP
2025-01-01 21:30:00,4704.0,0.0,5063.0,9733.0,1635.0,993.0,5888.0,2458.0,464.0,0.0,218.0,31156.0,79.0,20100.0,18465.0,12579.0,4704.0,15.1,0.0,16.3,31.2,5.2,3.2,18.9,7.9,1.5,0.0,0.7,100.0,64.5,83.6,40.4,15.1,2025-01-01,Winter,top10,APXMIDP,110.84,2108.1,110.84,0.0,110.84,0.11084000000000001,Elexon BMRS Market Index Data,APXMIDP
2025-01-01 22:00:00,4188.0,0.0,5056.0,9466.0,1586.0,991.0,5888.0,2456.0,313.0,0.0,242.0,30186.0,74.0,19797.0,18215.0,12285.0,4188.0,13.9,0.0,16.7,31.4,5.3,3.3,19.5,8.1,1.0,0.0,0.8,100.0,65.6,86.0,40.7,13.9,2025-01-01,Winter,top10,APXMIDP,111.04,2177.75,111.04,0.0,111.04,0.11104,Elexon BMRS Market Index Data,APXMIDP
2025-01-01 22:30:00,3795.0,0.0,5060.0,8632.0,1524.0,991.0,5890.0,2442.0,210.0,0.0,296.0,28840.0,71.0,18945.0,17421.0,11443.0,3795.0,13.2,0.0,17.5,29.9,5.3,3.4,20.4,8.5,0.7,0.0,1.0,100.0,65.7,86.8,39.7,13.2,2025-01-01,Winter,top10,APXMIDP,108.13,2303.45,108.13,0.0,108.13,0.10812999999999999,Elexon BMRS Market Index Data,APXMIDP
2025-01-01 23:00:00,3023.0,0.0,5061.0,8587.0,1466.0,983.0,5888.0,2457.0,192.0,0.0,140.0,27797.0,62.0,18694.0,17228.0,11176.0,3023.0,10.9,0.0,18.2,30.9,5.3,3.5,21.2,8.8,0.7,0.0,0.5,100.0,67.3,89.7,40.2,10.9,2025-01-01,Winter,top10,APXMIDP,107.77,1265.2,107.77,0.0,107.77,0.10776999999999999,Elexon BMRS Market Index Data,APXMIDP
2025-01-01 23:30:00,2740.0,0.0,5061.0,8389.0,1439.0,936.0,5888.0,2459.0,189.0,0.0,0.0,27101.0,60.0,18284.0,16845.0,10764.0,2740.0,10.1,0.0,18.7,31.0,5.3,3.5,21.7,9.1,0.7,0.0,0.0,100.0,67.5,90.2,39.7,10.1,2025-01-01,Winter,top10,APXMIDP,106.05,1324.0,106.05,0.0,106.05,0.10604999999999999,Elexon BMRS Market Index Data,APXMIDP
2025-01-02 00:00:00,2735.0,0.0,5058.0,7429.0,1453.0,924.0,5890.0,2437.0,297.0,0.0,332.0,26555.0,67.0,17633.0,16180.0,10138.0,2735.0,10.3,0.0,19.0,28.0,5.5,3.5,22.2,9.2,1.1,0.0,1.3,100.0,66.4,88.7,38.2,10.3,2025-01-02,Winter,avg,APXMIDP,110.4,1624.1,110.4,0.0,110.4,0.11040000000000001,Elexon BMRS Market Index Data,APXMIDP
2025-01-02 00:30:00,2889.0,0.0,5062.0,7573.0,1510.0,888.0,5888.0,2452.0,451.0,0.0,280.0,26993.0,70.0,17765.0,16255.0,10251.0,2889.0,10.7,0.0,18.8,28.1,5.6,3.3,21.8,9.1,1.7,0.0,1.0,100.0,65.8,87.7,38.0,10.7,2025-01-02,Winter,avg,APXMIDP,112.24,1962.95,112.24,0.0,112.24,0.11223999999999999,Elexon BMRS Market Index Data,APXMIDP
2025-01-02 01:00:00,2809.0,0.0,5067.0,7494.0,1571.0,873.0,5888.0,2440.0,416.0,0.0,66.0,26624.0,70.0,17511.0,15940.0,10004.0,2809.0,10.6,0.0,19.0,28.1,5.9,3.3,22.1,9.2,1.6,0.0,0.2,100.0,65.8,88.2,37.6,10.6,2025-01-02,Winter,avg,APXMIDP,110.88,2095.65,110.88,0.0,110.88,0.11087999999999999,Elexon BMRS Market Index Data,APXMIDP
2025-01-02 01:30:00,2366.0,0.0,5063.0,7940.0,1604.0,769.0,5890.0,2404.0,293.0,0.0,0.0,26329.0,62.0,17780.0,16176.0,10313.0,2366.0,9.0,0.0,19.2,30.2,6.1,2.9,22.4,9.1,1.1,0.0,0.0,100.0,67.5,90.4,39.2,9.0,2025-01-02,Winter,avg,APXMIDP,108.63,1960.1,108.63,0.0,108.63,0.10862999999999999,Elexon BMRS Market Index Data,APXMIDP
2025-01-02 02:00:00,2052.0,0.0,5054.0,8382.0,1619.0,745.0,5888.0,2267.0,277.0,0.0,42.0,26326.0,57.0,18109.0,16490.0,10788.0,2052.0,7.8,0.0,19.2,31.8,6.2,2.8,22.4,8.6,1.1,0.0,0.2,100.0,68.8,91.9,41.0,7.8,2025-01-02,Winter,avg,APXMIDP,106.89,2180.45,106.89,0.0,106.89,0.10689,Elexon BMRS Market Index Data,APXMIDP
2025-01-02 02:30:00,2158.0,0.0,5058.0,7557.0,1635.0,744.0,5888.0,2335.0,318.0,0.0,40.0,25733.0,61.0,17369.0,15734.0,9976.0,2158.0,8.4,0.0,19.7,29.4,6.4,2.9,22.9,9.1,1.2,0.0,0.2,100.0,67.5,91.5,38.8,8.4,2025-01-02,Winter,avg,APXMIDP,98.16,2287.75,98.16,0.0,98.16,0.09816,Elexon BMRS Market Index Data,APXMIDP
2025-01-02 03:00:00,2115.0,0.0,5052.0,7756.0,1656.0,745.0,5888.0,2434.0,330.0,0.0,0.0,25976.0,60.0,17643.0,15987.0,10157.0,2115.0,8.1,0.0,19.4,29.9,6.4,2.9,22.7,9.4,1.3,0.0,0.0,100.0,67.9,91.5,39.1,8.1,2025-01-02,Winter,avg,APXMIDP,101.2,2868.1,101.2,0.0,101.2,0.1012,Elexon BMRS Market Index Data,APXMIDP
2025-01-02 03:30:00,2107.0,0.0,5050.0,8347.0,1677.0,743.0,5896.0,2336.0,217.0,0.0,0.0,26373.0,57.0,18153.0,16476.0,10767.0,2107.0,8.0,0.0,19.1,31.6,6.4,2.8,22.4,8.9,0.8,0.0,0.0,100.0,68.8,91.7,40.8,8.0,2025-01-02,Winter,avg,APXMIDP,98.65,2382.85,98.65,0.0,98.65,0.09865,Elexon BMRS Market Index Data,APXMIDP
2025-01-02 04:00:00,2436.0,0.0,5053.0,7796.0,1673.0,743.0,6098.0,2361.0,208.0,0.0,0.0,26368.0,63.0,17626.0,15953.0,10212.0,2436.0,9.2,0.0,19.2,29.6,6.3,2.8,23.1,9.0,0.8,0.0,0.0,100.0,66.8,89.9,38.7,9.2,2025-01-02,Winter,avg,APXMIDP,87.39,2358.8,87.39,0.0,87.39,0.08739,Elexon BMRS Market Index Data,APXMIDP
2025-01-02 04:30:00,2590.0,0.0,5053.0,8157.0,1631.0,743.0,6108.0,2187.0,197.0,0.0,0.0,26666.0,64.0,17771.0,16140.0,10531.0,2590.0,9.7,0.0,18.9,30.6,6.1,2.8,22.9,8.2,0.7,0.0,0.0,100.0,66.6,89.2,39.5,9.7,2025-01-02,Winter,avg,APXMIDP,85.23,2822.7,85.23,0.0,85.23,0.08523,Elexon BMRS Market Index Data,APXMIDP
2025-01-02 05:00:00,2908.0,0.0,5053.0,8322.0,1612.0,743.0,6082.0,1791.0,309.0,0.0,0.0,26820.0,67.0,17521.0,15909.0,10677.0,2908.0,10.8,0.0,18.8,31.0,6.0,2.8,22.7,6.7,1.2,0.0,0.0,100.0,65.3,87.0,39.8,10.8,2025-01-02,Winter,avg,APXMIDP,84.69,2661.85,84.69,0.0,84.69,0.08469,Elexon BMRS Market Index Data,APXMIDP
2025-01-02 05:30:00,3183.0,0.0,5051.0,8713.0,1668.0,744.0,6054.0,1838.0,210.0,0.0,0.0,27461.0,69.0,18014.0,16346.0,11125.0,3183.0,11.6,0.0,18.4,31.7,6.1,2.7,22.0,6.7,0.8,0.0,0.0,100.0,65.6,86.6,40.5,11.6,2025-01-02,Winter,avg,APXMIDP,86.89,2379.8,86.89,0.0,86.89,0.08689,Elexon BMRS Market Index Data,APXMIDP
