datetime,capacity_factor,wind_generated_kwh,direct_kwh,to_electrolyser_kwh,curtailed_kwh,h2_stored_kg,h2_drawn_kg,soc_kg,fuel_cell_kwh,grid_kwh,unserved_kwh
2025-01-01 00:00:00,0.9755199999999999,48776.0,7310.0,25000.0,16466.0,462.962962962963,0.0,5462.962962962963,0.0,0.0,0.0
2025-01-01 01:00:00,0.975521,48776.049999999996,7310.0,25000.0,16466.049999999996,462.962962962963,0.0,5925.925925925925,0.0,0.0,0.0
2025-01-01 02:00:00,0.977368,48868.4,7310.0,25000.0,16558.4,462.962962962963,0.0,6388.888888888888,0.0,0.0,0.0
2025-01-01 03:00:00,0.9794660000000001,48973.3,7310.0,25000.0,16663.300000000003,462.962962962963,0.0,6851.85185185185,0.0,0.0,0.0
2025-01-01 04:00:00,0.9813099999999999,49065.49999999999,7310.0,25000.0,16755.499999999993,462.962962962963,0.0,7314.814814814813,0.0,0.0,0.0
2025-01-01 05:00:00,0.9832369999999999,49161.85,7310.0,25000.0,16851.85,462.962962962963,0.0,7777.777777777776,0.0,0.0,0.0
2025-01-01 06:00:00,0.984023,49201.15,7310.0,25000.0,16891.15,462.962962962963,0.0,8240.740740740739,0.0,0.0,0.0
2025-01-01 07:00:00,0.98553,49276.5,7310.0,25000.0,16966.5,462.962962962963,0.0,8703.703703703703,0.0,0.0,0.0
2025-01-01 08:00:00,0.9885430000000001,49427.15,7310.0,25000.0,17117.15,462.962962962963,0.0,9166.666666666666,0.0,0.0,0.0
2025-01-01 09:00:00,0.988537,49426.85,7310.0,25000.0,17116.85,462.962962962963,0.0,9629.62962962963,0.0,0.0,0.0
2025-01-01 10:00:00,0.983294,49164.7,7310.0,20000.000000000004,21854.699999999993,370.37037037037044,0.0,10000.0,0.0,0.0,0.0
2025-01-01 11:00:00,0.963978,48198.9,7310.0,0.0,40888.9,0.0,0.0,10000.0,0.0,0.0,0.0
2025-01-01 12:00:00,0.8997269999999999,44986.35,7310.0,0.0,37676.35,0.0,0.0,10000.0,0.0,0.0,0.0
2025-01-01 13:00:00,0.754669,37733.450000000004,7310.0,0.0,30423.450000000004,0.0,0.0,10000.0,0.0,0.0,0.0
2025-01-01 14:00:00,0.566075,28303.75,7310.0,0.0,20993.75,0.0,0.0,10000.0,0.0,0.0,0.0
2025-01-01 15:00:00,0.43791,21895.5,7310.0,0.0,14585.5,0.0,0.0,10000.0,0.0,0.0,0.0
2025-01-01 16:00:00,0.400501,20025.05,7310.0,0.0,12715.05,0.0,0.0,10000.0,0.0,0.0,0.0
2025-01-01 17:00:00,0.407281,20364.05,7310.0,0.0,13054.05,0.0,0.0,10000.0,0.0,0.0,0.0
2025-01-01 18:00:00,0.436517,21825.85,7310.0,0.0,14515.849999999999,0.0,0.0,10000.0,0.0,0.0,0.0
2025-01-01 19:00:00,0.45324000000000003,22662.0,7310.0,0.0,15352.0,0.0,0.0,10000.0,0.0,0.0,0.0
2025-01-01 20:00:00,0.431878,21593.899999999998,7310.0,0.0,14283.899999999998,0.0,0.0,10000.0,0.0,0.0,0.0
2025-01-01 21:00:00,0.38743,19371.5,7310.0,0.0,12061.5,0.0,0.0,10000.0,0.0,0.0,0.0
2025-01-01 22:00:00,0.34061,17030.5,7310.0,0.0,9720.5,0.0,0.0,10000.0,0.0,0.0,0.0
2025-01-01 23:00:00,0.271998,13599.900000000001,7310.0,0.0,6289.9000000000015,0.0,0.0,10000.0,0.0,0.0,0.0
2025-01-02 00:00:00,0.24073599999999998,12036.8,7310.0,0.0,4726.799999999999,0.0,0.0,10000.0,0.0,0.0,0.0
2025-01-02 01:00:00,0.256428,12821.4,7310.0,0.0,5511.4,0.0,0.0,10000.0,0.0,0.0,0.0
2025-01-02 02:00:00,0.26533999999999996,13266.999999999998,7310.0,0.0,5956.999999999998,0.0,0.0,10000.0,0.0,0.0,0.0
2025-01-02 03:00:00,0.284596,14229.800000000001,7310.0,0.0,6919.800000000001,0.0,0.0,10000.0,0.0,0.0,0.0
2025-01-02 04:00:00,0.280736,14036.8,7310.0,0.0,6726.799999999999,0.0,0.0,10000.0,0.0,0.0,0.0
2025-01-02 05:00:00,0.250936,12546.8,7310.0,0.0,5236.799999999999,0.0,0.0,10000.0,0.0,0.0,0.0
2025-01-02 06:00:00,0.23665,11832.5,7310.0,0.0,4522.5,0.0,0.0,10000.0,0.0,0.0,0.0
2025-01-02 07:00:00,0.22503499999999999,11251.75,7310.0,0.0,3941.75,0.0,0.0,10000.0,0.0,0.0,0.0
2025-01-02 08:00:00,0.226128,11306.4,7310.0,0.0,3996.3999999999996,0.0,0.0,10000.0,0.0,0.0,0.0
2025-01-02 09:00:00,0.21979300000000002,10989.650000000001,7310.0,0.0,3679.6500000000015,0.0,0.0,10000.0,0.0,0.0,0.0
2025-01-02 10:00:00,0.230679,11533.949999999999,7310.0,0.0,4223.949999999999,0.0,0.0,10000.0,0.0,0.0,0.0
2025-01-02 11:00:00,0.248318,12415.900000000001,7310.0,0.0,5105.9000000000015,0.0,0.0,10000.0,0.0,0.0,0.0
2025-01-02 12:00:00,0.28071199999999996,14035.599999999999,7310.0,0.0,6725.5999999999985,0.0,0.0,10000.0,0.0,0.0,0.0
2025-01-02 13:00:00,0.294062,14703.1,7310.0,0.0,7393.1,0.0,0.0,10000.0,0.0,0.0,0.0
2025-01-02 14:00:00,0.251563,12578.15,7310.0,0.0,5268.15,0.0,0.0,10000.0,0.0,0.0,0.0
2025-01-02 15:00:00,0.286006,14300.3,7310.0,0.0,6990.299999999999,0.0,0.0,10000.0,0.0,0.0,0.0
2025-01-02 16:00:00,0.36674799999999996,18337.399999999998,7310.0,0.0,11027.399999999998,0.0,0.0,10000.0,0.0,0.0,0.0
2025-01-02 17:00:00,0.40051,20025.5,7310.0,0.0,12715.5,0.0,0.0,10000.0,0.0,0.0,0.0
2025-01-02 18:00:00,0.410635,20531.75,7310.0,0.0,13221.75,0.0,0.0,10000.0,0.0,0.0,0.0
2025-01-02 19:00:00,0.404019,20200.95,7310.0,0.0,12890.95,0.0,0.0,10000.0,0.0,0.0,0.0
2025-01-02 20:00:00,0.37356900000000004,18678.45,7310.0,0.0,11368.45,0.0,0.0,10000.0,0.0,0.0,0.0
2025-01-02 21:00:00,0.325157,16257.849999999999,7310.0,0.0,8947.849999999999,0.0,0.0,10000.0,0.0,0.0,0.0
2025-01-02 22:00:00,0.27230200000000004,13615.100000000002,7310.0,0.0,6305.100000000002,0.0,0.0,10000.0,0.0,0.0,0.0
2025-01-02 23:00:00,0.240733,12036.65,7310.0,0.0,4726.65,0.0,0.0,10000.0,0.0,0.0,0.0
2025-01-03 00:00:00,0.218238,10911.9,7310.0,0.0,3601.8999999999996,0.0,0.0,10000.0,0.0,0.0,0.0
2025-01-03 01:00:00,0.201686,10084.300000000001,7310.0,0.0,2774.300000000001,0.0,0.0,10000.0,0.0,0.0,0.0
2025-01-03 02:00:00,0.191672,9583.6,7310.0,0.0,2273.6000000000004,0.0,0.0,10000.0,0.0,0.0,0.0
2025-01-03 03:00:00,0.202163,10108.15,7310.0,0.0,2798.1499999999996,0.0,0.0,10000.0,0.0,0.0,0.0
2025-01-03 04:00:00,0.222108,11105.4,7310.0,0.0,3795.3999999999996,0.0,0.0,10000.0,0.0,0.0,0.0
2025-01-03 05:00:00,0.24820599999999998,12410.3,7310.0,0.0,5100.299999999999,0.0,0.0,10000.0,0.0,0.0,0.0
2025-01-03 06:00:00,0.259067,12953.35,7310.0,0.0,5643.35,0.0,0.0,10000.0,0.0,0.0,0.0
2025-01-03 07:00:00,0.26941899999999996,13470.949999999999,7310.0,0.0,6160.949999999999,0.0,0.0,10000.0,0.0,0.0,0.0
2025-01-03 08:00:00,0.30809699999999995,15404.849999999999,7310.0,0.0,8094.8499999999985,0.0,0.0,10000.0,0.0,0.0,0.0
2025-01-03 09:00:00,0.307365,15368.25,7310.0,0.0,8058.25,0.0,0.0,10000.0,0.0,0.0,0.0
2025-01-03 10:00:00,0.23811000000000002,11905.5,7310.0,0.0,4595.5,0.0,0.0,10000.0,0.0,0.0,0.0
2025-01-03 11:00:00,0.225123,11256.15,7310.0,0.0,3946.1499999999996,0.0,0.0,10000.0,0.0,0.0,0.0
2025-01-03 12:00:00,0.277675,13883.75,7310.0,0.0,6573.75,0.0,0.0,10000.0,0.0,0.0,0.0
2025-01-03 13:00:00,0.296615,14830.75,7310.0,0.0,7520.75,0.0,0.0,10000.0,0.0,0.0,0.0
2025-01-03 14:00:00,0.278015,13900.75,7310.0,0.0,6590.75,0.0,0.0,10000.0,0.0,0.0,0.0
2025-01-03 15:00:00,0.345586,17279.3,7310.0,0.0,9969.3,0.0,0.0,10000.0,0.0,0.0,0.0
2025-01-03 16:00:00,0.397779,19888.95,7310.0,0.0,12578.95,0.0,0.0,10000.0,0.0,0.0,0.0
2025-01-03 17:00:00,0.366906,18345.3,7310.0,0.0,11035.3,0.0,0.0,10000.0,0.0,0.0,0.0
2025-01-03 18:00:00,0.302488,15124.4,7310.0,0.0,7814.4,0.0,0.0,10000.0,0.0,0.0,0.0
2025-01-03 19:00:00,0.231797,11589.85,7310.0,0.0,4279.85,0.0,0.0,10000.0,0.0,0.0,0.0
2025-01-03 20:00:00,0.181576,9078.8,7310.0,0.0,1768.7999999999993,0.0,0.0,10000.0,0.0,0.0,0.0
2025-01-03 21:00:00,0.14226499999999997,7113.249999999999,7113.249999999999,0.0,0.0,0.0,12.427558545328276,9987.572441454671,196.7500000000009,0.0,0.0
2025-01-03 22:00:00,0.10956999999999999,5478.499999999999,5478.499999999999,0.0,0.0,0.0,115.68525273579996,9871.88718871887,1831.500000000001,0.0,0.0
2025-01-03 23:00:00,0.085691,4284.55,4284.55,0.0,0.0,0.0,191.10016264784375,9680.787026071026,3025.45,0.0,0.0
2025-01-04 00:00:00,0.063503,3175.15,3175.15,0.0,0.0,0.0,261.1745385064823,9419.612487564544,4134.85,0.0,0.0
2025-01-04 01:00:00,0.045576,2278.7999999999997,2278.7999999999997,0.0,0.0,0.0,317.7917791779179,9101.820708386625,5031.200000000001,0.0,0.0
2025-01-04 02:00:00,0.041353,2067.65,2067.65,0.0,0.0,0.0,331.12890236392064,8770.691806022705,5242.35,0.0,0.0
2025-01-04 03:00:00,0.041697000000000005,2084.8500000000004,2084.8500000000004,0.0,0.0,0.0,330.04247793200375,8440.649328090702,5225.15,0.0,0.0
2025-01-04 04:00:00,0.046611,2330.55,2330.55,0.0,0.0,0.0,314.5230312504935,8126.126296840208,4979.45,0.0,0.0
2025-01-04 05:00:00,0.046188,2309.4,2309.4,0.0,0.0,0.0,315.85895431648436,7810.2673425237235,5000.6,0.0,0.0
2025-01-04 06:00:00,0.050089,2504.4500000000003,2504.4500000000003,0.0,0.0,0.0,303.5387749301246,7506.728567593599,4805.549999999999,0.0,0.0
2025-01-04 07:00:00,0.062731,3136.5499999999997,3136.5499999999997,0.0,0.0,0.0,263.6126770571795,7243.11589053642,4173.450000000001,0.0,0.0
2025-01-04 08:00:00,0.076432,3821.6,3821.6,0.0,0.0,0.0,220.34203420342038,7022.7738563329995,3488.4,0.0,0.0
2025-01-04 09:00:00,0.08770900000000001,4385.450000000001,4385.450000000001,0.0,0.0,0.0,184.72689374200576,6838.046962590994,2924.5499999999993,0.0,0.0
2025-01-04 10:00:00,0.090759,4537.950000000001,4537.950000000001,0.0,0.0,0.0,175.09435154041716,6662.952611050577,2772.0499999999993,0.0,0.0
2025-01-04 11:00:00,0.090392,4519.6,4519.6,0.0,0.0,0.0,176.2534148151657,6486.699196235411,2790.3999999999996,0.0,0.0
2025-01-04 12:00:00,0.107914,5395.7,5395.7,0.0,0.0,0.0,120.91524941967883,6365.783946815733,1914.3000000000002,0.0,0.0
2025-01-04 13:00:00,0.134148,6707.4,6707.4,0.0,0.0,0.0,38.062753643785456,6327.721193171948,602.6000000000004,0.0,0.0
2025-01-04 14:00:00,0.19146700000000003,9573.350000000002,7310.0,2263.350000000002,0.0,41.91388888888893,0.0,6369.635082060837,0.0,0.0,0.0
2025-01-04 15:00:00,0.24076599999999998,12038.3,7310.0,4728.299999999999,0.0,87.5611111111111,0.0,6457.196193171948,0.0,0.0,0.0
2025-01-04 16:00:00,0.331717,16585.85,7310.0,9275.849999999999,0.0,171.77499999999998,0.0,6628.971193171948,0.0,0.0,0.0
2025-01-04 17:00:00,0.40350400000000003,20175.2,7310.0,12865.2,0.0,238.24444444444447,0.0,6867.215637616392,0.0,0.0,0.0
2025-01-04 18:00:00,0.425119,21255.95,7310.0,13945.949999999999,1.8189894035458565e-12,258.2583333333333,0.0,7125.473970949725,0.0,0.0,0.0
2025-01-04 19:00:00,0.449549,22477.449999999997,7310.0,15167.449999999997,0.0,280.87870370370365,0.0,7406.352674653429,0.0,0.0,0.0
2025-01-04 20:00:00,0.491339,24566.95,7310.0,17256.95,0.0,319.57314814814816,0.0,7725.925822801577,0.0,0.0,0.0
2025-01-04 21:00:00,0.500715,25035.75,7310.0,17725.75,0.0,328.2546296296296,0.0,8054.1804524312065,0.0,0.0,0.0
2025-01-04 22:00:00,0.45390499999999995,22695.249999999996,7310.0,15385.249999999996,0.0,284.91203703703695,0.0,8339.092489468243,0.0,0.0,0.0
2025-01-04 23:00:00,0.477767,23888.35,7310.0,16578.35,0.0,307.00648148148144,0.0,8646.098970949724,0.0,0.0,0.0
2025-01-05 00:00:00,0.585616,29280.800000000003,7310.0,21970.800000000003,0.0,406.86666666666673,0.0,9052.965637616391,0.0,0.0,0.0
2025-01-05 01:00:00,0.7094429999999999,35472.149999999994,7310.0,25000.0,3162.149999999994,462.962962962963,0.0,9515.928600579355,0.0,0.0,0.0
2025-01-05 02:00:00,0.647174,32358.7,7310.0,25000.0,48.70000000000073,462.962962962963,0.0,9978.891563542318,0.0,0.0,0.0
2025-01-05 03:00:00,0.38990199999999997,19495.1,7310.0,1139.8555687148182,11045.24443128518,21.10843645768182,0.0,10000.0,0.0,0.0,0.0
2025-01-05 04:00:00,0.248692,12434.6,7310.0,0.0,5124.6,0.0,0.0,10000.0,0.0,0.0,0.0
2025-01-05 05:00:00,0.28157499999999996,14078.749999999998,7310.0,0.0,6768.749999999998,0.0,0.0,10000.0,0.0,0.0,0.0
2025-01-05 06:00:00,0.410092,20504.600000000002,7310.0,0.0,13194.600000000002,0.0,0.0,10000.0,0.0,0.0,0.0
2025-01-05 07:00:00,0.590333,29516.65,7310.0,0.0,22206.65,0.0,0.0,10000.0,0.0,0.0,0.0
2025-01-05 08:00:00,0.722681,36134.05,7310.0,0.0,28824.050000000003,0.0,0.0,10000.0,0.0,0.0,0.0
2025-01-05 09:00:00,0.7814500000000001,39072.50000000001,7310.0,0.0,31762.500000000007,0.0,0.0,10000.0,0.0,0.0,0.0
2025-01-05 10:00:00,0.778192,38909.6,7310.0,0.0,31599.6,0.0,0.0,10000.0,0.0,0.0,0.0
2025-01-05 11:00:00,0.770445,38522.25,7310.0,0.0,31212.25,0.0,0.0,10000.0,0.0,0.0,0.0
2025-01-05 12:00:00,0.820378,41018.9,7310.0,0.0,33708.9,0.0,0.0,10000.0,0.0,0.0,0.0
2025-01-05 13:00:00,0.848366,42418.299999999996,7310.0,0.0,35108.299999999996,0.0,0.0,10000.0,0.0,0.0,0.0
2025-01-05 14:00:00,0.850875,42543.75,7310.0,0.0,35233.75,0.0,0.0,10000.0,0.0,0.0,0.0
2025-01-05 15:00:00,0.815607,40780.35,7310.0,0.0,33470.35,0.0,0.0,10000.0,0.0,0.0,0.0
2025-01-05 16:00:00,0.803616,40180.8,7310.0,0.0,32870.8,0.0,0.0,10000.0,0.0,0.0,0.0
2025-01-05 17:00:00,0.8263980000000001,41319.9,7310.0,0.0,34009.9,0.0,0.0,10000.0,0.0,0.0,0.0
2025-01-05 18:00:00,0.834623,41731.15,7310.0,0.0,34421.15,0.0,0.0,10000.0,0.0,0.0,0.0
2025-01-05 19:00:00,0.869601,43480.049999999996,7310.0,0.0,36170.049999999996,0.0,0.0,10000.0,0.0,0.0,0.0
2025-01-05 20:00:00,0.897187,44859.35,7310.0,0.0,37549.35,0.0,0.0,10000.0,0.0,0.0,0.0
2025-01-05 21:00:00,0.9062830000000001,45314.15,7310.0,0.0,38004.15,0.0,0.0,10000.0,0.0,0.0,0.0
2025-01-05 22:00:00,0.919446,45972.3,7310.0,0.0,38662.3,0.0,0.0,10000.0,0.0,0.0,0.0
2025-01-05 23:00:00,0.939612,46980.6,7310.0,0.0,39670.6,0.0,0.0,10000.0,0.0,0.0,0.0
2025-01-06 00:00:00,0.9506,47530.0,7310.0,0.0,40220.0,0.0,0.0,10000.0,0.0,0.0,0.0
2025-01-06 01:00:00,0.956163,47808.15,7310.0,0.0,40498.15,0.0,0.0,10000.0,0.0,0.0,0.0
2025-01-06 02:00:00,0.960757,48037.85,7310.0,0.0,40727.85,0.0,0.0,10000.0,0.0,0.0,0.0
2025-01-06 03:00:00,0.972288,48614.4,7310.0,0.0,41304.4,0.0,0.0,10000.0,0.0,0.0,0.0
2025-01-06 04:00:00,0.9793350000000001,48966.75,7310.0,0.0,41656.75,0.0,0.0,10000.0,0.0,0.0,0.0
2025-01-06 05:00:00,0.978422,48921.1,7310.0,0.0,41611.1,0.0,0.0,10000.0,0.0,0.0,0.0
2025-01-06 06:00:00,0.950896,47544.799999999996,7310.0,0.0,40234.799999999996,0.0,0.0,10000.0,0.0,0.0,0.0
2025-01-06 07:00:00,0.817021,40851.05,7310.0,0.0,33541.05,0.0,0.0,10000.0,0.0,0.0,0.0
2025-01-06 08:00:00,0.786427,39321.35,7310.0,0.0,32011.35,0.0,0.0,10000.0,0.0,0.0,0.0
2025-01-06 09:00:00,0.8586630000000001,42933.15,7310.0,0.0,35623.15,0.0,0.0,10000.0,0.0,0.0,0.0
2025-01-06 10:00:00,0.90142,45071.0,7310.0,0.0,37761.0,0.0,0.0,10000.0,0.0,0.0,0.0
2025-01-06 11:00:00,0.9056609999999999,45283.049999999996,7310.0,0.0,37973.049999999996,0.0,0.0,10000.0,0.0,0.0,0.0
2025-01-06 12:00:00,0.892865,44643.25,7310.0,0.0,37333.25,0.0,0.0,10000.0,0.0,0.0,0.0
2025-01-06 13:00:00,0.8580059999999999,42900.299999999996,7310.0,0.0,35590.299999999996,0.0,0.0,10000.0,0.0,0.0,0.0
2025-01-06 14:00:00,0.800713,40035.65,7310.0,0.0,32725.65,0.0,0.0,10000.0,0.0,0.0,0.0
2025-01-06 15:00:00,0.750756,37537.799999999996,7310.0,0.0,30227.799999999996,0.0,0.0,10000.0,0.0,0.0,0.0
2025-01-06 16:00:00,0.668192,33409.6,7310.0,0.0,26099.6,0.0,0.0,10000.0,0.0,0.0,0.0
2025-01-06 17:00:00,0.561663,28083.15,7310.0,0.0,20773.15,0.0,0.0,10000.0,0.0,0.0,0.0
2025-01-06 18:00:00,0.498558,24927.9,7310.0,0.0,17617.9,0.0,0.0,10000.0,0.0,0.0,0.0
2025-01-06 19:00:00,0.456471,22823.55,7310.0,0.0,15513.55,0.0,0.0,10000.0,0.0,0.0,0.0
2025-01-06 20:00:00,0.443328,22166.4,7310.0,0.0,14856.400000000001,0.0,0.0,10000.0,0.0,0.0,0.0
2025-01-06 21:00:00,0.436848,21842.4,7310.0,0.0,14532.400000000001,0.0,0.0,10000.0,0.0,0.0,0.0
2025-01-06 22:00:00,0.453435,22671.75,7310.0,0.0,15361.75,0.0,0.0,10000.0,0.0,0.0,0.0
2025-01-06 23:00:00,0.47134,23567.0,7310.0,0.0,16257.0,0.0,0.0,10000.0,0.0,0.0,0.0
2025-01-07 00:00:00,0.48676600000000003,24338.300000000003,7310.0,0.0,17028.300000000003,0.0,0.0,10000.0,0.0,0.0,0.0
2025-01-07 01:00:00,0.49418,24709.0,7310.0,0.0,17399.0,0.0,0.0,10000.0,0.0,0.0,0.0
2025-01-07 02:00:00,0.494436,24721.8,7310.0,0.0,17411.8,0.0,0.0,10000.0,0.0,0.0,0.0
2025-01-07 03:00:00,0.46346499999999996,23173.249999999996,7310.0,0.0,15863.249999999996,0.0,0.0,10000.0,0.0,0.0,0.0
2025-01-07 04:00:00,0.445042,22252.1,7310.0,0.0,14942.099999999999,0.0,0.0,10000.0,0.0,0.0,0.0
2025-01-07 05:00:00,0.42997399999999997,21498.699999999997,7310.0,0.0,14188.699999999997,0.0,0.0,10000.0,0.0,0.0,0.0
2025-01-07 06:00:00,0.432623,21631.149999999998,7310.0,0.0,14321.149999999998,0.0,0.0,10000.0,0.0,0.0,0.0
2025-01-07 07:00:00,0.445242,22262.100000000002,7310.0,0.0,14952.100000000002,0.0,0.0,10000.0,0.0,0.0,0.0
2025-01-07 08:00:00,0.44151999999999997,22076.0,7310.0,0.0,14766.0,0.0,0.0,10000.0,0.0,0.0,0.0
2025-01-07 09:00:00,0.404175,20208.75,7310.0,0.0,12898.75,0.0,0.0,10000.0,0.0,0.0,0.0
2025-01-07 10:00:00,0.402983,20149.149999999998,7310.0,0.0,12839.149999999998,0.0,0.0,10000.0,0.0,0.0,0.0
2025-01-07 11:00:00,0.44810500000000003,22405.25,7310.0,0.0,15095.25,0.0,0.0,10000.0,0.0,0.0,0.0
2025-01-07 12:00:00,0.42723,21361.5,7310.0,0.0,14051.5,0.0,0.0,10000.0,0.0,0.0,0.0
2025-01-07 13:00:00,0.406072,20303.6,7310.0,0.0,12993.599999999999,0.0,0.0,10000.0,0.0,0.0,0.0
2025-01-07 14:00:00,0.37451100000000004,18725.550000000003,7310.0,0.0,11415.550000000003,0.0,0.0,10000.0,0.0,0.0,0.0
2025-01-07 15:00:00,0.42943000000000003,21471.5,7310.0,0.0,14161.5,0.0,0.0,10000.0,0.0,0.0,0.0
2025-01-07 16:00:00,0.46319,23159.5,7310.0,0.0,15849.5,0.0,0.0,10000.0,0.0,0.0,0.0
2025-01-07 17:00:00,0.45941899999999997,22970.949999999997,7310.0,0.0,15660.949999999997,0.0,0.0,10000.0,0.0,0.0,0.0
2025-01-07 18:00:00,0.42874,21437.0,7310.0,0.0,14127.0,0.0,0.0,10000.0,0.0,0.0,0.0
2025-01-07 19:00:00,0.40824900000000003,20412.45,7310.0,0.0,13102.45,0.0,0.0,10000.0,0.0,0.0,0.0
2025-01-07 20:00:00,0.38519400000000004,19259.7,7310.0,0.0,11949.7,0.0,0.0,10000.0,0.0,0.0,0.0
2025-01-07 21:00:00,0.411454,20572.7,7310.0,0.0,13262.7,0.0,0.0,10000.0,0.0,0.0,0.0
2025-01-07 22:00:00,0.361216,18060.8,7310.0,0.0,10750.8,0.0,0.0,10000.0,0.0,0.0,0.0
2025-01-07 23:00:00,0.322639,16131.95,7310.0,0.0,8821.95,0.0,0.0,10000.0,0.0,0.0,0.0
2025-01-08 00:00:00,0.267656,13382.800000000001,7310.0,0.0,6072.800000000001,0.0,0.0,10000.0,0.0,0.0,0.0
2025-01-08 01:00:00,0.227417,11370.85,7310.0,0.0,4060.8500000000004,0.0,0.0,10000.0,0.0,0.0,0.0
2025-01-08 02:00:00,0.22490000000000002,11245.0,7310.0,0.0,3935.0,0.0,0.0,10000.0,0.0,0.0,0.0
2025-01-08 03:00:00,0.183127,9156.35,7310.0,0.0,1846.3500000000004,0.0,0.0,10000.0,0.0,0.0,0.0
2025-01-08 04:00:00,0.132993,6649.65,6649.65,0.0,0.0,0.0,41.71048683815753,9958.289513161842,660.3500000000004,0.0,0.0
2025-01-08 05:00:00,0.071313,3565.65,3565.65,0.0,0.0,0.0,236.50891404929968,9721.780599112542,3744.35,0.0,0.0
2025-01-08 06:00:00,0.039253,1962.65,1962.65,0.0,0.0,0.0,337.7611445355062,9384.019454577036,5347.35,0.0,0.0
2025-01-08 07:00:00,0.018433,921.6500000000001,921.6500000000001,0.0,0.0,0.0,403.5150883509404,8980.504366226096,6388.35,0.0,0.0
2025-01-08 08:00:00,0.007594,379.7,379.7,0.0,0.0,0.0,437.74693258799573,8542.7574336381,6930.3,0.0,0.0
2025-01-08 09:00:00,0.009002000000000001,450.1000000000001,450.1000000000001,0.0,0.0,0.0,433.30017212247543,8109.457261515625,6859.9,0.0,0.0
2025-01-08 10:00:00,0.026237,1311.85,1311.85,0.0,0.0,0.0,378.8684131571052,7730.5888483585195,5998.15,0.0,0.0
2025-01-08 11:00:00,0.051438000000000005,2571.9,2571.9,0.0,0.0,0.0,299.2783488875204,7431.310499470999,4738.1,0.0,0.0
2025-01-08 12:00:00,0.07787000000000001,3893.5000000000005,3893.5000000000005,0.0,0.0,0.0,215.80052742116317,7215.5099720498365,3416.4999999999995,0.0,0.0
2025-01-08 13:00:00,0.12302500000000001,6151.250000000001,6151.250000000001,0.0,0.0,0.0,73.19152967928368,7142.3184423705525,1158.749999999999,0.0,0.0
2025-01-08 14:00:00,0.187725,9386.25,7310.0,2076.25,0.0,38.449074074074076,0.0,7180.767516444626,0.0,0.0,0.0
2025-01-08 15:00:00,0.220248,11012.4,7310.0,3702.3999999999996,0.0,68.56296296296296,0.0,7249.330479407589,0.0,0.0,0.0
2025-01-08 16:00:00,0.296723,14836.150000000001,7310.0,7526.1500000000015,0.0,139.37314814814818,0.0,7388.7036275557375,0.0,0.0,0.0
2025-01-08 17:00:00,0.237803,11890.15,7310.0,4580.15,0.0,84.81759259259259,0.0,7473.52122014833,0.0,0.0,0.0
2025-01-08 18:00:00,0.187688,9384.4,7310.0,2074.3999999999996,0.0,38.41481481481481,0.0,7511.936034963145,0.0,0.0,0.0
2025-01-08 19:00:00,0.184405,9220.25,7310.0,1910.25,0.0,35.375,0.0,7547.311034963145,0.0,0.0,0.0
2025-01-08 20:00:00,0.195309,9765.45,7310.0,2455.4500000000007,0.0,45.47129629629631,0.0,7592.782331259442,0.0,0.0,0.0
2025-01-08 21:00:00,0.21739,10869.5,7310.0,3559.5000000000005,-4.547473508864641e-13,65.91666666666667,0.0,7658.698997926109,0.0,0.0,0.0
2025-01-08 22:00:00,0.237357,11867.85,7310.0,4557.85,0.0,84.40462962962964,0.0,7743.103627555738,0.0,0.0,0.0
2025-01-08 23:00:00,0.218017,10900.849999999999,7310.0,3590.8499999999985,0.0,66.49722222222219,0.0,7809.60084977796,0.0,0.0,0.0
2025-01-09 00:00:00,0.19855799999999998,9927.9,7310.0,2617.8999999999996,0.0,48.47962962962962,0.0,7858.08047940759,0.0,0.0,0.0
2025-01-09 01:00:00,0.20928,10464.0,7310.0,3154.0,0.0,58.407407407407405,0.0,7916.487886814998,0.0,0.0,0.0
2025-01-09 02:00:00,0.242582,12129.1,7310.0,4819.1,0.0,89.2425925925926,0.0,8005.730479407591,0.0,0.0,0.0
2025-01-09 03:00:00,0.271929,13596.449999999999,7310.0,6286.449999999999,0.0,116.41574074074072,0.0,8122.146220148332,0.0,0.0,0.0
2025-01-09 04:00:00,0.29134899999999997,14567.449999999999,7310.0,7257.45,-9.094947017729282e-13,134.3972222222222,0.0,8256.543442370554,0.0,0.0,0.0
2025-01-09 05:00:00,0.284038,14201.900000000001,7310.0,6891.9000000000015,0.0,127.62777777777781,0.0,8384.171220148331,0.0,0.0,0.0
2025-01-09 06:00:00,0.26667599999999997,13333.8,7310.0,6023.799999999999,0.0,111.55185185185184,0.0,8495.723072000183,0.0,0.0,0.0
2025-01-09 07:00:00,0.24526599999999998,12263.3,7310.0,4953.299999999999,0.0,91.72777777777776,0.0,8587.45084977796,0.0,0.0,0.0
2025-01-09 08:00:00,0.225213,11260.65,7310.0,3950.65,-4.547473508864641e-13,73.16018518518518,0.0,8660.611034963145,0.0,0.0,0.0
2025-01-09 09:00:00,0.20515199999999997,10257.599999999999,7310.0,2947.5999999999985,0.0,54.58518518518516,0.0,8715.196220148331,0.0,0.0,0.0
2025-01-09 10:00:00,0.221245,11062.25,7310.0,3752.25,0.0,69.48611111111111,0.0,8784.682331259442,0.0,0.0,0.0
